Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide4	B4	M27	549	-2.7480183	2.4535239
786O	SARNP kd3	slide4	B2	M54	93	2.5226157	2.1823034
293T	untreated	slide4	B4	M38	697	-0.9766904	-1.2167604
293T	untreated	slide4	B4	M5	865	-1.9757415	-0.61131006
293T	untreated	slide4	B4	M6	840	-0.6984064	3.3987038
293T	untreated	slide4	B4	M7	571	-1.9395945	-0.8697803
293T	untreated	slide4	B4	M19	463	-1.3105528	-0.13299018
293T	untreated	slide4	B4	M22	795	-2.0178761	2.3959613
293T	untreated	slide4	B4	M52	440	0.18690303	1.5171176
293T	untreated	slide4	B4	M43	517	-0.45120224	2.8445218
293T	untreated	slide4	B4	M15	435	-3.2613435	2.412306
786O	DDX39A kd1	slide4	B1	M19	199	0.53882086	7.582285
293T	untreated	slide4	B4	M62	553	-3.0277178	-0.5433876
786O	SARNP kd3	slide4	B2	M52	106	4.329566	2.9494019
786O	DDX39A kd4	slide4	A2	M6	73	5.071071	2.704067
786O	SARNP kd9	slide4	A3	M46	98	2.3655121	2.6265945
293T	untreated	slide4	B4	M34	398	-3.2796881	2.1443658
293T	untreated	slide4	B4	M26	678	-1.0870717	3.4753187
786O	TMEM259 kd5	slide4	B3	M51	111	3.975511	3.2911944
293T	untreated	slide4	B4	M46	317	-2.6866908	1.8900906
293T	untreated	slide4	B4	M43	517	-3.2120266	1.3792613
786O	SARNP kd3	slide4	B2	M21	208	2.2591383	1.9063717
786O	TMEM259 kd5	slide4	B3	M34	138	1.2852849	0.8890142
786O	TMEM259 kd6	slide4	A4	M39	186	2.400189	-0.14851531
786O	SARNP kd9	slide4	A3	M57	78	5.6766276	2.2403169
786O	TMEM259 kd6	slide4	A4	M50	93	3.3718798	-0.10822488
293T	untreated	slide4	B4	M20	599	-4.41332	0.87408423
786O	SARNP kd9	slide4	A3	M29	83	3.1902242	1.7348002
786O	TMEM259 kd5	slide4	B3	M12	38	4.022301	0.27290025
293T	untreated	slide4	B4	M55	790	-2.2187943	2.5004132
293T	untreated	slide4	B4	M6	840	-2.9814796	1.8954132
786O	TMEM259 kd6	slide4	A4	M13	94	5.7370267	0.0027141783
293T	untreated	slide4	B4	M13	726	-1.4074197	7.552255
786O	SARNP kd3	slide4	B2	M17	61	4.2484727	3.56336
293T	untreated	slide4	B4	M30	330	-3.3600752	1.0065925
786O	TMEM259 kd6	slide4	A4	M16	56	2.6362975	-0.73754483
293T	untreated	slide4	B4	M63	303	-2.0193584	0.39337903
786O	NTC	slide4	A1	M16	122	-3.230085	2.791053
293T	untreated	slide4	B4	M54	532	-1.8244905	-0.27604428
293T	untreated	slide4	B4	M23	932	-2.3340287	-0.52485836
786O	TMEM259 kd5	slide4	B3	M4	69	4.7259126	3.4501314
293T	untreated	slide4	B4	M56	751	-1.0349009	3.2361138
786O	TMEM259 kd5	slide4	B3	M27	206	4.6400733	-0.12818044
293T	untreated	slide4	B4	M6	840	-4.08877	1.4254788
786O	NTC	slide4	A1	M21	94	5.023418	2.8550332
293T	untreated	slide4	B4	M55	790	-1.9909799	-0.8336767
786O	DDX39A kd4	slide4	A2	M23	44	2.6708605	3.7453275
786O	SARNP kd3	slide4	B2	M18	31	1.9605516	2.6118295
786O	TMEM259 kd6	slide4	A4	M38	200	2.7450676	1.2669715
786O	SARNP kd3	slide4	B2	M53	76	5.4119315	2.4026675
293T	untreated	slide4	B4	M20	599	-1.6416817	-0.20236206
786O	DDX39A kd1	slide4	B1	M21	207	2.8823838	1.4630337
786O	SARNP kd3	slide4	B2	M12	47	-1.2519536	2.9025424
786O	DDX39A kd4	slide4	A2	M27	83	5.3876214	0.5802752
786O	SARNP kd9	slide4	A3	M44	86	5.286565	1.8623279
293T	untreated	slide4	B4	M26	678	-0.5556728	7.951042
786O	SARNP kd9	slide4	A3	M6	51	4.2549224	-0.19171344
786O	DDX39A kd1	slide4	B1	M27	198	4.7440805	2.5176077
293T	untreated	slide4	B4	M20	599	-2.4696078	-0.885194
786O	TMEM259 kd6	slide4	A4	M46	182	6.1311374	1.8063986
293T	untreated	slide4	B4	M18	495	-0.8842121	-1.0402491
786O	TMEM259 kd6	slide4	A4	M5	46	0.16602026	7.6726217
293T	untreated	slide4	B4	M3	650	-4.1520233	1.0638485
786O	SARNP kd9	slide4	A3	M48	46	5.8357887	0.9247752
293T	untreated	slide4	B4	M10	867	-2.5171132	0.58405346
293T	untreated	slide4	B4	M42	593	-1.2094429	-0.6416682
786O	DDX39A kd1	slide4	B1	M44	146	6.111835	0.39291772
293T	untreated	slide4	B4	M2	600	-3.677761	1.4044551
293T	untreated	slide4	B4	M24	715	-3.2504888	2.7870362
293T	untreated	slide4	B4	M51	259	-0.67415816	-0.85401845
293T	untreated	slide4	B4	M53	474	-1.0255826	-0.6123736
293T	untreated	slide4	B4	M10	867	-1.0349293	3.6405625
786O	TMEM259 kd6	slide4	A4	M46	182	2.5015242	3.7803426
293T	untreated	slide4	B4	M61	769	-1.5584886	3.5228627
293T	untreated	slide4	B4	M62	553	-2.0544727	1.0153872
293T	untreated	slide4	B4	M13	726	-1.5099862	0.8718282
786O	TMEM259 kd6	slide4	A4	M35	190	3.7737978	3.5629916
293T	untreated	slide4	B4	M29	411	0.014338761	2.3751109
293T	untreated	slide4	B4	M52	440	-0.502754	2.5110345
293T	untreated	slide4	B4	M6	840	-1.7230793	-0.16909283
786O	NTC	slide4	A1	M58	32	4.4022856	0.31325418
786O	NTC	slide4	A1	M24	45	5.770569	1.754094
293T	untreated	slide4	B4	M56	751	-1.6226857	4.071014
293T	untreated	slide4	B4	M59	345	-2.9189377	1.889181
786O	TMEM259 kd5	slide4	B3	M54	123	3.1578882	3.1579528
293T	untreated	slide4	B4	M40	744	-3.1328645	2.9018567
786O	DDX39A kd4	slide4	A2	M19	169	5.4076667	2.7573888
293T	untreated	slide4	B4	M41	709	-1.510798	-0.40912718
293T	untreated	slide4	B4	M63	303	-1.303339	-1.2662985
293T	untreated	slide4	B4	M28	458	-1.4084747	4.4827275
293T	untreated	slide4	B4	M50	167	-3.111537	0.011224653
293T	untreated	slide4	B4	M41	709	-1.2226692	0.22635244
293T	untreated	slide4	B4	M41	709	-2.2254584	1.6343586
786O	TMEM259 kd6	slide4	A4	M54	188	2.4890592	2.737806
786O	DDX39A kd1	slide4	B1	M20	213	4.780543	3.036236
293T	untreated	slide4	B4	M46	317	-2.1497693	2.5921526
293T	untreated	slide4	B4	M61	769	-1.3236676	3.0796707
786O	TMEM259 kd5	slide4	B3	M51	111	3.9938078	2.8549418
293T	untreated	slide4	B4	M60	979	-0.8511005	3.955623
293T	untreated	slide4	B4	M60	979	-2.9163816	3.1558034
786O	TMEM259 kd6	slide4	A4	M44	244	1.9450914	0.48101622
786O	SARNP kd3	slide4	B2	M20	167	2.392926	0.02607932
293T	untreated	slide4	B4	M39	658	-1.9326077	1.4421695
786O	TMEM259 kd5	slide4	B3	M39	199	3.2421281	1.3284698
786O	TMEM259 kd6	slide4	A4	M28	216	4.832262	1.071084
293T	untreated	slide4	B4	M14	600	0.19477803	6.971392
786O	SARNP kd3	slide4	B2	M35	145	2.51604	2.8924308
786O	TMEM259 kd6	slide4	A4	M29	247	2.3140402	2.7442021
786O	SARNP kd3	slide4	B2	M45	113	2.171107	-0.550845
786O	SARNP kd9	slide4	A3	M7	60	4.503584	1.3126426
786O	TMEM259 kd6	slide4	A4	M35	190	5.7442374	2.34502
786O	SARNP kd3	slide4	B2	M45	113	4.2324996	0.27019885
293T	untreated	slide4	B4	M53	474	-2.4771934	0.89099926
293T	untreated	slide4	B4	M36	414	-3.0726585	1.6826307
293T	untreated	slide4	B4	M45	335	-1.6849343	0.32082164
293T	untreated	slide4	B4	M26	678	-3.0892637	0.8093131
293T	untreated	slide4	B4	M60	979	-1.549636	4.1353197
786O	TMEM259 kd6	slide4	A4	M41	78	5.1292143	-0.3322551
786O	NTC	slide4	A1	M53	131	2.652421	3.405379
293T	untreated	slide4	B4	M14	600	-2.235605	2.388877
293T	untreated	slide4	B4	M38	697	-2.8604982	-0.22977315
293T	untreated	slide4	B4	M29	411	-2.182152	0.74164706
293T	untreated	slide4	B4	M38	697	-0.6552786	8.03635
293T	untreated	slide4	B4	M61	769	-2.5875907	4.0617204
293T	untreated	slide4	B4	M12	858	-2.0369697	0.2274861
786O	DDX39A kd4	slide4	A2	M46	130	6.08341	0.7589673
786O	SARNP kd3	slide4	B2	M29	192	2.351191	3.092779
293T	untreated	slide4	B4	M13	726	-3.1471128	3.3052342
293T	untreated	slide4	B4	M37	360	-0.9115987	-0.2125712
786O	TMEM259 kd5	slide4	B3	M20	218	3.891782	2.9752162
293T	untreated	slide4	B4	M5	865	-2.8018205	1.4267328
786O	DDX39A kd4	slide4	A2	M14	71	2.2864807	-0.36732304
786O	TMEM259 kd5	slide4	B3	M19	243	4.1333365	3.5827446
293T	untreated	slide4	B4	M6	840	-1.8726964	0.5931248
293T	untreated	slide4	B4	M27	549	-3.6504653	1.6469567
786O	TMEM259 kd6	slide4	A4	M39	186	1.9596962	2.832186
293T	untreated	slide4	B4	M4	684	-1.2876308	7.8832145
786O	TMEM259 kd6	slide4	A4	M48	81	2.329933	2.039715
786O	SARNP kd3	slide4	B2	M46	76	1.7010375	3.0502555
786O	TMEM259 kd6	slide4	A4	M51	178	3.0293283	1.9475428
786O	DDX39A kd1	slide4	B1	M22	161	2.9246638	4.0072927
786O	DDX39A kd1	slide4	B1	M29	185	3.6472259	-0.008017617
786O	TMEM259 kd6	slide4	A4	M20	205	2.6871624	3.479887
786O	SARNP kd3	slide4	B2	M36	151	2.8067749	3.3290515
786O	DDX39A kd4	slide4	A2	M29	161	2.4849796	2.1171556
786O	NTC	slide4	A1	M16	122	5.7653875	0.21621141
786O	TMEM259 kd5	slide4	B3	M18	111	5.383093	-0.2810761
786O	DDX39A kd4	slide4	A2	M38	97	3.2546723	0.583961
786O	DDX39A kd4	slide4	A2	M52	119	3.746004	-0.49236643
293T	untreated	slide4	B4	M36	414	-0.023100317	-0.07500922
293T	untreated	slide4	B4	M43	517	-0.72928524	8.08921
293T	untreated	slide4	B4	M56	751	-1.088433	-1.0777833
293T	untreated	slide4	B4	M61	769	-2.1308844	3.8330173
786O	TMEM259 kd6	slide4	A4	M52	221	3.123587	3.4345946
293T	untreated	slide4	B4	M38	697	-0.94754034	3.7451203
293T	untreated	slide4	B4	M28	458	-1.7029653	0.85253924
293T	untreated	slide4	B4	M34	398	-2.3983386	0.5210383
293T	untreated	slide4	B4	M55	790	-4.2566767	1.6907494
293T	untreated	slide4	B4	M43	517	-2.7621396	2.2345634
786O	TMEM259 kd5	slide4	B3	M58	105	3.4982667	0.6633229
293T	untreated	slide4	B4	M34	398	-1.6910079	1.6530234
786O	TMEM259 kd6	slide4	A4	M46	182	3.1053038	-0.74785846
293T	untreated	slide4	B4	M2	600	-1.60473	4.1607924
293T	untreated	slide4	B4	M3	650	0.01519924	1.164749
293T	untreated	slide4	B4	M56	751	-3.6383886	1.2959495
293T	untreated	slide4	B4	M20	599	-1.8191227	3.113166
786O	DDX39A kd4	slide4	A2	M2	73	5.9288907	1.9729259
786O	NTC	slide4	A1	M16	122	3.6274953	3.1048055
293T	untreated	slide4	B4	M61	769	-1.661643	-0.91082376
786O	TMEM259 kd6	slide4	A4	M60	65	0.0176745	7.5277424
293T	untreated	slide4	B4	M11	1034	-1.4099139	-0.549114
293T	untreated	slide4	B4	M24	715	-3.5073855	0.52382606
293T	untreated	slide4	B4	M8	99	-1.8594794	3.125083
786O	TMEM259 kd6	slide4	A4	M31	211	4.09591	-0.81054735
293T	untreated	slide4	B4	M2	600	-4.097795	1.0561076
786O	TMEM259 kd5	slide4	B3	M23	148	2.4437659	1.8539797
293T	untreated	slide4	B4	M21	788	-0.64412874	8.077934
786O	DDX39A kd1	slide4	B1	M20	213	3.6101859	-0.030627385
293T	untreated	slide4	B4	M12	858	-2.7010453	3.823597
293T	untreated	slide4	B4	M14	600	-2.3465605	-0.06341425
293T	untreated	slide4	B4	M23	932	-2.7253218	0.6559399
786O	TMEM259 kd6	slide4	A4	M47	208	-2.168197	0.054534853
293T	untreated	slide4	B4	M30	330	-1.0485629	8.0507765
293T	untreated	slide4	B4	M30	330	1.1537186	0.14788064
786O	TMEM259 kd6	slide4	A4	M46	182	1.5984154	1.5857824
293T	untreated	slide4	B4	M23	932	-0.35903904	-0.06403713
786O	TMEM259 kd5	slide4	B3	M25	78	1.6642026	5.3806124
293T	untreated	slide4	B4	M40	744	-2.70459	-0.28322533
293T	untreated	slide4	B4	M23	932	-3.1623552	0.13440333
786O	TMEM259 kd6	slide4	A4	M57	50	2.4072933	-0.4208252
293T	untreated	slide4	B4	M13	726	-4.2068305	1.6465391
293T	untreated	slide4	B4	M3	650	-2.9959009	0.63600373
786O	TMEM259 kd5	slide4	B3	M30	196	2.6612008	3.125658
293T	untreated	slide4	B4	M36	414	-3.120011	3.0231347
293T	untreated	slide4	B4	M8	99	-2.6176174	2.234802
293T	untreated	slide4	B4	M38	697	-2.8408616	2.2165623
786O	TMEM259 kd6	slide4	A4	M35	190	1.8459377	3.373566
293T	untreated	slide4	B4	M42	593	-2.607874	2.1301548
293T	untreated	slide4	B4	M44	463	-2.4785752	1.9980882
293T	untreated	slide4	B4	M39	658	-1.8347034	2.808311
293T	untreated	slide4	B4	M56	751	-2.0714645	-0.2371267
786O	DDX39A kd1	slide4	B1	M20	213	2.0334067	0.77588266
293T	untreated	slide4	B4	M34	398	-1.5339684	2.7388544
786O	TMEM259 kd6	slide4	A4	M21	237	1.9899113	-0.045462765
293T	untreated	slide4	B4	M11	1034	-1.5998077	-0.21331964
293T	untreated	slide4	B4	M11	1034	-1.51732	3.3575244
293T	untreated	slide4	B4	M27	549	-1.5879856	2.5438523
293T	untreated	slide4	B4	M25	842	-2.108517	4.1657495
293T	untreated	slide4	B4	M28	458	-2.9150312	1.8045269
786O	DDX39A kd1	slide4	B1	M28	247	4.538071	3.3909056
786O	SARNP kd3	slide4	B2	M23	37	0.80593175	-0.45977077
293T	untreated	slide4	B4	M28	458	-4.1990705	1.4259539
293T	untreated	slide4	B4	M55	790	-1.4125286	-0.8768682
293T	untreated	slide4	B4	M16	236	-2.5840878	2.7046702
786O	SARNP kd3	slide4	B2	M27	196	2.5394006	-0.20128478
786O	DDX39A kd1	slide4	B1	M29	185	4.5131464	3.091288
293T	untreated	slide4	B4	M47	271	-2.194247	-0.25213632
786O	TMEM259 kd6	slide4	A4	M44	244	3.7405112	-0.41600552
786O	DDX39A kd1	slide4	B1	M63	42	3.1563983	3.064102
293T	untreated	slide4	B4	M13	726	-3.5957491	1.2371087
786O	TMEM259 kd6	slide4	A4	M32	67	4.9663644	2.448081
786O	NTC	slide4	A1	M36	103	2.647126	0.58822846
293T	untreated	slide4	B4	M55	790	-2.5383017	0.33684537
293T	untreated	slide4	B4	M22	795	-1.388878	-1.2314749
293T	untreated	slide4	B4	M3	650	-3.8450656	0.15897368
293T	untreated	slide4	B4	M12	858	-1.5814226	2.4177516
293T	untreated	slide4	B4	M29	411	-1.2697437	4.0294967
786O	SARNP kd3	slide4	B2	M26	94	1.8664379	-0.21596676
786O	SARNP kd3	slide4	B2	M28	222	2.6773825	3.543155
293T	untreated	slide4	B4	M60	979	-1.0129262	-1.1437528
786O	TMEM259 kd6	slide4	A4	M50	93	4.9855437	0.39254433
786O	SARNP kd9	slide4	A3	M9	64	6.0185094	1.1169461
786O	NTC	slide4	A1	M52	84	2.8471947	0.3068429
786O	TMEM259 kd6	slide4	A4	M31	211	3.1568933	2.4777122
293T	untreated	slide4	B4	M54	532	-2.1323376	3.1943371
293T	untreated	slide4	B4	M50	167	-4.2354674	1.0426722
786O	DDX39A kd4	slide4	A2	M21	129	2.704496	-0.46575588
786O	TMEM259 kd6	slide4	A4	M20	205	3.255597	3.630232
293T	untreated	slide4	B4	M14	600	-3.9433784	2.075167
786O	DDX39A kd4	slide4	A2	M54	57	2.5233326	-0.7523947
786O	DDX39A kd1	slide4	B1	M29	185	2.1901832	1.7119263
786O	SARNP kd9	slide4	A3	M25	55	6.061269	1.1160407
786O	TMEM259 kd5	slide4	B3	M57	38	-0.042858746	7.008971
293T	untreated	slide4	B4	M14	600	-3.0152135	2.696814
786O	DDX39A kd1	slide4	B1	M21	207	1.8906095	2.4988582
293T	untreated	slide4	B4	M53	474	-3.0544357	2.4105613
293T	untreated	slide4	B4	M7	571	-1.6559916	3.384534
786O	DDX39A kd4	slide4	A2	M45	147	5.4281178	-0.07527727
786O	SARNP kd9	slide4	A3	M30	87	4.5440674	1.0782776
293T	untreated	slide4	B4	M10	867	-3.5538583	3.1852937
786O	DDX39A kd1	slide4	B1	M29	185	3.0390253	2.6715846
786O	TMEM259 kd6	slide4	A4	M54	188	2.0594332	1.2887341
786O	SARNP kd3	slide4	B2	M26	94	2.3387618	-0.5879318
293T	untreated	slide4	B4	M54	532	-2.3759756	1.7041394
786O	NTC	slide4	A1	M16	122	1.5286041	-0.17587098
293T	untreated	slide4	B4	M3	650	-1.0057682	-1.2405322
786O	DDX39A kd1	slide4	B1	M37	145	3.0756538	1.679944
293T	untreated	slide4	B4	M54	532	-0.10533029	2.839209
786O	DDX39A kd4	slide4	A2	M52	119	3.7484398	0.11865922
786O	TMEM259 kd6	slide4	A4	M36	144	3.2036476	3.5261672
786O	TMEM259 kd5	slide4	B3	M42	164	2.0824282	2.1207802
786O	TMEM259 kd6	slide4	A4	M35	190	4.3296294	0.0699662
786O	DDX39A kd4	slide4	A2	M18	169	2.9436777	2.0476034
786O	TMEM259 kd5	slide4	B3	M52	148	3.0172496	3.3063002
293T	untreated	slide4	B4	M11	1034	-2.4886348	3.3271868
786O	DDX39A kd4	slide4	A2	M1	62	4.091047	3.6388361
786O	TMEM259 kd5	slide4	B3	M50	48	-3.3806894	0.11665864
786O	TMEM259 kd6	slide4	A4	M33	67	3.240903	-0.72060347
786O	SARNP kd9	slide4	A3	M46	98	3.029502	1.2239112
293T	untreated	slide4	B4	M40	744	-2.6315396	0.069538735
293T	untreated	slide4	B4	M61	769	-0.72568566	-0.43876836
293T	untreated	slide4	B4	M6	840	-3.8195899	0.35215324
293T	untreated	slide4	B4	M39	658	-2.3137455	3.403856
293T	untreated	slide4	B4	M46	317	-3.6748607	0.62924683
293T	untreated	slide4	B4	M61	769	-2.3226192	0.09191427
786O	DDX39A kd1	slide4	B1	M38	180	1.5533376	1.6549873
293T	untreated	slide4	B4	M54	532	-3.0284188	3.2569058
786O	DDX39A kd1	slide4	B1	M27	198	2.6401577	-0.6970297
786O	NTC	slide4	A1	M21	94	5.9066243	1.2312602
293T	untreated	slide4	B4	M55	790	-1.8392378	2.2947145
293T	untreated	slide4	B4	M54	532	-1.9710034	2.4210958
786O	SARNP kd9	slide4	A3	M51	71	4.815695	0.21427184
293T	untreated	slide4	B4	M21	788	-2.5682817	1.7785751
293T	untreated	slide4	B4	M19	463	-1.1793777	1.3167644
293T	untreated	slide4	B4	M9	856	-3.1261878	1.6243379
293T	untreated	slide4	B4	M52	440	-0.34307733	0.9932688
293T	untreated	slide4	B4	M4	684	-2.6999924	0.45258132
786O	DDX39A kd1	slide4	B1	M19	199	3.9059944	2.5790913
293T	untreated	slide4	B4	M60	979	-2.6471858	1.3754088
786O	DDX39A kd4	slide4	A2	M36	122	3.4583616	2.877631
786O	DDX39A kd4	slide4	A2	M14	71	3.499436	3.1302416
786O	SARNP kd3	slide4	B2	M22	134	2.8207185	3.1633415
293T	untreated	slide4	B4	M44	463	-2.7281997	0.41080168
786O	TMEM259 kd5	slide4	B3	M29	214	-1.1884525	0.13857868
786O	DDX39A kd1	slide4	B1	M31	78	2.9268851	1.3865895
293T	untreated	slide4	B4	M45	335	-1.89077	1.1868746
786O	TMEM259 kd6	slide4	A4	M42	144	2.4084558	-0.82663155
786O	SARNP kd3	slide4	B2	M20	167	3.2780025	-0.47656628
293T	untreated	slide4	B4	M63	303	-0.886069	4.233183
293T	untreated	slide4	B4	M36	414	-0.5884611	8.014276
293T	untreated	slide4	B4	M10	867	-1.979626	-0.96374047
293T	untreated	slide4	B4	M52	440	14.207909	-0.3943317
293T	untreated	slide4	B4	M4	684	-0.5524687	0.557799
786O	SARNP kd9	slide4	A3	M57	78	4.8312883	0.99102634
293T	untreated	slide4	B4	M45	335	-2.641787	1.2061771
293T	untreated	slide4	B4	M43	517	-3.2913733	0.42595533
786O	SARNP kd3	slide4	B2	M44	132	3.7277281	0.4590452
293T	untreated	slide4	B4	M32	153	-1.9402242	0.40457413
786O	TMEM259 kd6	slide4	A4	M37	231	2.1153498	-0.42427528
293T	untreated	slide4	B4	M28	458	-1.1592803	8.063899
786O	DDX39A kd4	slide4	A2	M49	32	3.53477	3.162797
786O	SARNP kd9	slide4	A3	M15	61	4.9938207	0.9664541
293T	untreated	slide4	B4	M18	495	-2.423121	3.9630067
293T	untreated	slide4	B4	M42	593	-4.2833014	1.556855
293T	untreated	slide4	B4	M56	751	-1.1128759	8.036478
786O	SARNP kd3	slide4	B2	M37	198	3.7175183	3.6915767
293T	untreated	slide4	B4	M63	303	-0.28290406	-0.36981836
786O	DDX39A kd1	slide4	B1	M36	163	3.643962	4.1171775
293T	untreated	slide4	B4	M44	463	-3.2528262	2.1071033
293T	untreated	slide4	B4	M46	317	-2.8549924	1.1028246
293T	untreated	slide4	B4	M7	571	-3.293461	1.4080905
293T	untreated	slide4	B4	M24	715	-2.7666068	2.3688161
786O	SARNP kd9	slide4	A3	M22	72	4.1435714	1.6525637
293T	untreated	slide4	B4	M51	259	-1.2481242	3.2403235
786O	TMEM259 kd6	slide4	A4	M43	190	2.0397568	0.19107348
786O	TMEM259 kd6	slide4	A4	M62	138	3.7933662	3.138135
786O	SARNP kd3	slide4	B2	M52	106	3.305203	2.9169655
786O	TMEM259 kd5	slide4	B3	M35	185	2.37925	0.0106015345
293T	untreated	slide4	B4	M19	463	4.8306518	2.592972
293T	untreated	slide4	B4	M6	840	-2.349949	3.9405544
786O	DDX39A kd4	slide4	A2	M44	100	5.1713815	2.2719526
786O	SARNP kd9	slide4	A3	M15	61	2.9482412	2.4024224
786O	SARNP kd3	slide4	B2	M17	61	4.317409	3.0806296
293T	untreated	slide4	B4	M38	697	-2.4058547	1.8387684
293T	untreated	slide4	B4	M8	99	-4.3901863	1.4956346
293T	untreated	slide4	B4	M61	769	-3.4108987	0.9996326
293T	untreated	slide4	B4	M41	709	-1.775591	4.1812944
293T	untreated	slide4	B4	M56	751	-2.1048865	4.307134
786O	TMEM259 kd6	slide4	A4	M35	190	3.9415977	0.6238351
293T	untreated	slide4	B4	M56	751	-0.5758578	7.92165
293T	untreated	slide4	B4	M11	1034	-1.9674027	2.78988
786O	DDX39A kd4	slide4	A2	M21	129	4.139125	1.0968516
293T	untreated	slide4	B4	M14	600	-1.561388	2.6529095
786O	TMEM259 kd5	slide4	B3	M39	199	2.8946602	2.535334
786O	DDX39A kd1	slide4	B1	M29	185	5.046241	2.6558208
293T	untreated	slide4	B4	M6	840	-3.5091746	2.7978323
293T	untreated	slide4	B4	M61	769	-3.1329043	-0.19446985
786O	TMEM259 kd6	slide4	A4	M64	17	14.221785	-0.4088514
786O	SARNP kd9	slide4	A3	M19	95	3.174747	1.4003012
786O	SARNP kd3	slide4	B2	M27	196	4.0225787	2.8114772
786O	TMEM259 kd5	slide4	B3	M58	105	3.6895647	3.8290288
293T	untreated	slide4	B4	M29	411	-2.718775	1.1267779
786O	SARNP kd3	slide4	B2	M58	75	2.6671607	3.18806
293T	untreated	slide4	B4	M41	709	-2.1588347	2.7195704
786O	SARNP kd3	slide4	B2	M11	46	3.274703	2.694347
293T	untreated	slide4	B4	M13	726	-0.37504032	2.3930473
293T	untreated	slide4	B4	M19	463	-1.0452218	-0.41846356
293T	untreated	slide4	B4	M25	842	-2.1115637	-0.52731067
786O	SARNP kd3	slide4	B2	M19	235	5.0790257	2.719907
293T	untreated	slide4	B4	M2	600	-2.8663025	2.2678447
786O	NTC	slide4	A1	M4	34	2.666851	2.9052079
293T	untreated	slide4	B4	M33	223	-1.4943676	2.7970443
786O	SARNP kd3	slide4	B2	M22	134	2.5342448	-0.32929885
786O	TMEM259 kd5	slide4	B3	M53	128	3.2785115	-0.17302376
786O	SARNP kd3	slide4	B2	M41	40	2.9064138	0.7071348
786O	DDX39A kd4	slide4	A2	M52	119	4.324095	-0.5706685
293T	untreated	slide4	B4	M54	532	-3.7355542	1.2888016
786O	DDX39A kd4	slide4	A2	M30	133	5.857969	1.9198946
786O	SARNP kd3	slide4	B2	M27	196	2.155663	0.43868327
293T	untreated	slide4	B4	M56	751	-2.4671662	3.5167217
786O	DDX39A kd4	slide4	A2	M45	147	3.250042	3.2607918
786O	DDX39A kd4	slide4	A2	M29	161	2.456071	-0.30820498
786O	DDX39A kd1	slide4	B1	M46	74	4.2784543	0.30794713
786O	DDX39A kd1	slide4	B1	M28	247	4.7995954	-0.34208253
786O	DDX39A kd4	slide4	A2	M13	126	6.3575807	1.1812876
786O	TMEM259 kd6	slide4	A4	M59	96	2.79593	-0.5828018
786O	TMEM259 kd5	slide4	B3	M8	62	3.9024436	2.0157673
786O	TMEM259 kd6	slide4	A4	M38	200	2.9552038	0.042933013
786O	SARNP kd9	slide4	A3	M29	83	2.194606	0.5967772
293T	untreated	slide4	B4	M22	795	-1.6541857	3.0570166
786O	SARNP kd9	slide4	A3	M33	38	6.218624	1.032856
293T	untreated	slide4	B4	M27	549	-1.674263	-0.044005718
293T	untreated	slide4	B4	M12	858	-3.088045	0.27449062
293T	untreated	slide4	B4	M17	210	-1.6481532	0.7160588
786O	DDX39A kd1	slide4	B1	M37	145	3.2699578	3.302199
786O	SARNP kd3	slide4	B2	M32	43	3.2433035	-0.5351201
786O	DDX39A kd4	slide4	A2	M52	119	4.4060183	0.07032353
786O	SARNP kd9	slide4	A3	M37	81	3.2386768	1.6830467
293T	untreated	slide4	B4	M12	858	-1.6756141	2.5714014
786O	DDX39A kd1	slide4	B1	M36	163	4.2905297	3.2744055
293T	untreated	slide4	B4	M55	790	-2.1499786	-0.6837195
786O	DDX39A kd4	slide4	A2	M21	129	1.6285826	5.4450297
293T	untreated	slide4	B4	M41	709	-3.254617	1.4947635
293T	untreated	slide4	B4	M54	532	-1.7671373	-0.48196936
786O	DDX39A kd4	slide4	A2	M45	147	3.9822788	2.3533356
786O	TMEM259 kd5	slide4	B3	M26	208	2.4540234	0.6860121
786O	DDX39A kd1	slide4	B1	M30	156	3.2809324	0.2722245
786O	TMEM259 kd6	slide4	A4	M32	67	-0.3989102	0.37549585
293T	untreated	slide4	B4	M2	600	0.08395269	1.5209264
786O	DDX39A kd4	slide4	A2	M11	65	3.1308522	-0.1652911
293T	untreated	slide4	B4	M28	458	-0.09493511	-0.44586703
786O	SARNP kd9	slide4	A3	M41	51	4.2711515	1.291947
786O	TMEM259 kd5	slide4	B3	M38	197	3.2661798	3.2993352
786O	DDX39A kd1	slide4	B1	M16	58	2.8212466	0.019713309
293T	untreated	slide4	B4	M61	769	-4.1911016	1.951569
786O	TMEM259 kd6	slide4	A4	M54	188	3.1469717	3.1365893
786O	TMEM259 kd5	slide4	B3	M29	214	3.65443	3.7508078
786O	SARNP kd9	slide4	A3	M50	53	4.619117	3.03585
293T	untreated	slide4	B4	M15	435	-0.6058404	0.02824569
293T	untreated	slide4	B4	M38	697	-4.05543	1.5570042
293T	untreated	slide4	B4	M11	1034	-1.8167048	3.1783268
293T	untreated	slide4	B4	M11	1034	-4.1125107	2.1446621
786O	SARNP kd3	slide4	B2	M17	61	1.3522484	1.5243456
