Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	FIBP kd6	slide3	B3	M36	119	2.3404367	0.6585457
786O	SART1 kd6	slide3	A3	M26	46	1.1550108	-0.8079889
786O	SART1 kd4	slide3	B2	M52	65	1.0334681	-2.735959
786O	NTC	slide3	A1	M37	181	1.5484649	-0.96091765
293T	untreated	slide3	B4	M52	812	3.4289224	6.2762103
293T	untreated	slide3	B4	M31	429	0.13468483	5.0986667
293T	untreated	slide3	B4	M53	939	-2.6353326	6.4219093
786O	SART1 kd6	slide3	A3	M7	90	2.561555	-2.7974672
293T	untreated	slide3	B4	M5	569	0.15971951	5.351586
786O	FIBP kd7	slide3	A4	M43	112	1.299011	1.7743042
293T	untreated	slide3	B4	M53	939	-2.4918692	5.4810104
786O	FIBP kd6	slide3	B3	M13	223	-0.04940125	0.36597103
786O	FIBP kd6	slide3	B3	M53	55	0.10616525	-3.2137606
293T	untreated	slide3	B4	M20	480	-2.547038	5.193864
293T	untreated	slide3	B4	M24	639	-2.0976512	4.9646
786O	SART1 kd4	slide3	B2	M23	72	1.040101	1.2621198
293T	untreated	slide3	B4	M49	477	0.8341944	4.875866
293T	untreated	slide3	B4	M10	595	0.7461195	5.2402005
786O	ALY kd5	slide3	B1	M26	155	0.41395667	1.4932169
786O	ALY kd5	slide3	B1	M20	152	0.3447789	-0.32925817
293T	untreated	slide3	B4	M16	245	-2.1092107	3.8450239
293T	untreated	slide3	B4	M18	529	0.30176288	4.9208903
786O	FIBP kd7	slide3	A4	M22	144	-1.2098815	-1.0386328
293T	untreated	slide3	B4	M26	455	-0.5868456	4.6474953
293T	untreated	slide3	B4	M55	685	-0.123082444	6.084847
786O	NTC	slide3	A1	M38	238	1.4080293	-0.8352476
293T	untreated	slide3	B4	M17	310	1.2486831	4.923554
786O	SART1 kd6	slide3	A3	M23	58	2.120517	-0.7484993
786O	NTC	slide3	A1	M15	61	3.2913964	6.1160254
786O	ALY kd8	slide3	A2	M52	151	2.0888386	-1.5089834
786O	ALY kd5	slide3	B1	M55	60	-0.87826914	-0.07181283
293T	untreated	slide3	B4	M3	692	-2.3044724	3.4826436
786O	SART1 kd4	slide3	B2	M34	94	1.9499046	0.2939688
293T	untreated	slide3	B4	M47	537	-0.33327225	2.657738
786O	ALY kd8	slide3	A2	M52	151	0.400989	-0.54374504
786O	ALY kd8	slide3	A2	M47	167	2.12292	1.8202105
786O	FIBP kd7	slide3	A4	M3	59	0.23384117	1.6587794
786O	ALY kd8	slide3	A2	M26	140	2.8236837	-0.8604149
786O	FIBP kd6	slide3	B3	M45	105	1.9999046	-1.1077344
293T	untreated	slide3	B4	M8	641	-0.17709002	6.1074386
293T	untreated	slide3	B4	M51	742	-0.98466235	9.79396
293T	untreated	slide3	B4	M45	544	4.070975	6.461386
293T	untreated	slide3	B4	M36	345	-1.0140976	5.0197425
293T	untreated	slide3	B4	M14	717	-2.9696143	2.918461
293T	untreated	slide3	B4	M39	332	-1.4193166	4.686724
293T	untreated	slide3	B4	M24	639	-0.6079438	6.1983104
293T	untreated	slide3	B4	M20	480	-2.5868652	2.6138418
293T	untreated	slide3	B4	M37	389	-1.2522961	3.879411
293T	untreated	slide3	B4	M5	569	-0.22379434	6.2071743
293T	untreated	slide3	B4	M13	733	-0.059258644	2.68451
293T	untreated	slide3	B4	M55	685	-2.353199	6.079629
786O	ALY kd8	slide3	A2	M57	124	-0.08161766	-1.8468041
786O	SART1 kd4	slide3	B2	M19	104	-0.8474976	-1.0481061
786O	FIBP kd6	slide3	B3	M14	183	4.4724956	5.376076
293T	untreated	slide3	B4	M19	519	0.8482387	5.4173775
786O	FIBP kd7	slide3	A4	M19	124	2.0266137	0.3079597
293T	untreated	slide3	B4	M26	455	0.26013017	5.8483777
293T	untreated	slide3	B4	M8	641	-0.98424685	5.636472
786O	ALY kd5	slide3	B1	M38	189	-1.2792388	-0.5287502
786O	ALY kd8	slide3	A2	M5	99	-0.5750187	-1.8596827
293T	untreated	slide3	B4	M24	639	-1.851972	5.5540786
786O	FIBP kd6	slide3	B3	M21	233	0.6679209	3.817113
786O	ALY kd8	slide3	A2	M10	74	2.549938	-2.7647836
293T	untreated	slide3	B4	M24	639	-3.1834924	3.1583362
786O	ALY kd8	slide3	A2	M39	189	-0.010139748	0.28297174
293T	untreated	slide3	B4	M4	664	1.2828209	4.688721
293T	untreated	slide3	B4	M58	67	-2.7074833	2.5690417
293T	untreated	slide3	B4	M43	495	-2.5431187	6.4007397
786O	ALY kd8	slide3	A2	M5	99	-0.56967986	-1.2384973
786O	SART1 kd6	slide3	A3	M23	58	2.6710384	-0.7868155
293T	untreated	slide3	B4	M38	277	4.2679834	6.2536592
293T	untreated	slide3	B4	M30	492	2.385107	1.0452855
293T	untreated	slide3	B4	M31	429	-0.09304073	5.7039304
786O	ALY kd8	slide3	A2	M10	74	1.5995591	-2.3843153
786O	FIBP kd6	slide3	B3	M30	234	1.212177	1.5502151
786O	FIBP kd6	slide3	B3	M54	58	8.688581	5.4393644
786O	NTC	slide3	A1	M29	90	0.85495275	1.0196413
293T	untreated	slide3	B4	M21	572	-2.7926936	5.28997
786O	FIBP kd6	slide3	B3	M19	229	1.8511543	0.71802676
293T	untreated	slide3	B4	M12	574	-0.5368551	5.425682
293T	untreated	slide3	B4	M43	495	0.4958561	6.0821147
293T	untreated	slide3	B4	M30	492	-2.061439	3.2562091
786O	ALY kd5	slide3	B1	M19	159	2.258257	-0.16076674
786O	SART1 kd4	slide3	B2	M26	104	0.77805054	-2.287097
293T	untreated	slide3	B4	M19	519	-0.8580923	6.420205
786O	FIBP kd7	slide3	A4	M18	63	-1.2196192	-1.1748185
293T	untreated	slide3	B4	M10	595	-1.4077653	6.740113
293T	untreated	slide3	B4	M47	537	-2.007529	4.6119375
786O	SART1 kd6	slide3	A3	M17	70	3.680501	5.4223337
293T	untreated	slide3	B4	M47	537	0.48763117	4.6346183
293T	untreated	slide3	B4	M10	595	-2.4918885	4.23674
786O	ALY kd8	slide3	A2	M34	196	-0.14924853	0.68218964
293T	untreated	slide3	B4	M3	692	-3.0694196	4.184372
786O	ALY kd5	slide3	B1	M38	189	2.7010787	0.37924874
293T	untreated	slide3	B4	M50	716	-0.58790714	9.729688
786O	ALY kd8	slide3	A2	M47	167	0.9809016	0.5434736
786O	SART1 kd4	slide3	B2	M20	91	1.0967838	-0.023299677
786O	NTC	slide3	A1	M45	97	0.15493245	-2.5694976
786O	ALY kd8	slide3	A2	M64	80	1.2753934	-2.6345758
293T	untreated	slide3	B4	M48	380	-2.8864162	2.2877555
293T	untreated	slide3	B4	M4	664	-1.3709471	3.5944705
786O	SART1 kd4	slide3	B2	M60	48	0.40565154	-0.8383547
786O	ALY kd5	slide3	B1	M20	152	0.81930304	0.5303096
786O	FIBP kd7	slide3	A4	M42	55	1.7587025	0.55655134
786O	FIBP kd7	slide3	A4	M30	82	1.6520029	1.2738388
786O	SART1 kd4	slide3	B2	M21	90	-0.48892903	-0.55268955
293T	untreated	slide3	B4	M24	639	0.67358845	3.8128724
293T	untreated	slide3	B4	M22	538	0.09276952	5.2048163
293T	untreated	slide3	B4	M4	664	-1.2460153	4.422075
293T	untreated	slide3	B4	M18	529	-2.3775866	4.3194385
786O	NTC	slide3	A1	M16	32	0.8264177	-1.5348786
293T	untreated	slide3	B4	M21	572	-2.6685696	5.9858484
293T	untreated	slide3	B4	M27	255	-1.2917285	5.5993233
786O	SART1 kd4	slide3	B2	M11	52	0.36831686	-2.3095264
293T	untreated	slide3	B4	M7	513	-2.1593866	5.6842685
786O	SART1 kd6	slide3	A3	M16	77	1.9068829	-0.16007334
786O	FIBP kd6	slide3	B3	M5	96	-0.0056514107	-1.2371259
293T	untreated	slide3	B4	M8	641	-2.5917163	4.5972238
786O	SART1 kd4	slide3	B2	M23	72	1.0426006	-2.0017653
293T	untreated	slide3	B4	M49	477	-1.0335743	4.3441515
786O	FIBP kd6	slide3	B3	M58	73	1.6404461	-2.9044504
786O	ALY kd5	slide3	B1	M59	84	2.781878	0.025342988
293T	untreated	slide3	B4	M26	455	-2.6891117	3.6851354
293T	untreated	slide3	B4	M50	716	4.6902175	5.6699176
786O	SART1 kd6	slide3	A3	M28	146	1.2898244	-0.48236787
293T	untreated	slide3	B4	M33	409	-2.928913	5.2803154
293T	untreated	slide3	B4	M8	641	3.9092455	5.8767776
293T	untreated	slide3	B4	M48	380	-2.9746954	3.006001
786O	FIBP kd6	slide3	B3	M12	269	-0.4492948	-2.5983195
786O	FIBP kd7	slide3	A4	M30	82	2.9584293	-1.1568298
293T	untreated	slide3	B4	M30	492	-1.0679749	5.6030064
293T	untreated	slide3	B4	M13	733	-2.6741207	5.6085362
293T	untreated	slide3	B4	M53	939	-2.302138	5.453679
786O	FIBP kd6	slide3	B3	M27	243	-0.15849657	-2.5621264
293T	untreated	slide3	B4	M41	385	-2.1006327	3.3646848
293T	untreated	slide3	B4	M6	518	0.59006554	3.5632026
786O	FIBP kd6	slide3	B3	M12	269	-0.6422562	2.7922075
786O	SART1 kd4	slide3	B2	M52	65	2.6159012	-1.539679
293T	untreated	slide3	B4	M44	348	-1.8619033	3.0914772
293T	untreated	slide3	B4	M10	595	0.94058913	5.300136
293T	untreated	slide3	B4	M39	332	4.177724	6.376628
293T	untreated	slide3	B4	M12	574	0.28808224	4.323501
786O	SART1 kd4	slide3	B2	M46	55	2.5082533	-0.9851727
786O	FIBP kd6	slide3	B3	M5	96	-0.20432071	-1.9087777
786O	SART1 kd4	slide3	B2	M36	67	0.74467486	-3.0254173
786O	NTC	slide3	A1	M39	95	-1.3039179	4.9120398
786O	SART1 kd4	slide3	B2	M39	104	-1.1286238	-1.022149
786O	SART1 kd4	slide3	B2	M20	91	1.0018109	-1.4755127
293T	untreated	slide3	B4	M46	422	-1.9245125	5.1233025
786O	FIBP kd6	slide3	B3	M27	243	1.7690514	1.5804601
293T	untreated	slide3	B4	M21	572	0.4046514	6.175104
293T	untreated	slide3	B4	M32	322	-2.9471335	3.5650177
293T	untreated	slide3	B4	M55	685	-1.0983452	5.0070477
293T	untreated	slide3	B4	M9	570	-0.36499342	6.0259514
786O	SART1 kd4	slide3	B2	M12	67	-0.61823225	-2.1444178
786O	NTC	slide3	A1	M30	59	-0.94597256	-1.3933388
786O	SART1 kd4	slide3	B2	M4	53	-0.43698898	-1.5787016
293T	untreated	slide3	B4	M20	480	4.4766736	5.5492
786O	FIBP kd6	slide3	B3	M22	272	2.2901359	-2.9179718
786O	ALY kd5	slide3	B1	M35	108	0.6134548	0.85729694
293T	untreated	slide3	B4	M3	692	0.42315525	3.8871996
293T	untreated	slide3	B4	M44	348	-3.252537	4.769498
786O	ALY kd8	slide3	A2	M52	151	1.2893682	0.08331197
293T	untreated	slide3	B4	M52	812	-0.73838526	5.354102
293T	untreated	slide3	B4	M29	382	-1.9494665	5.285554
293T	untreated	slide3	B4	M28	334	-0.18822612	5.084433
786O	NTC	slide3	A1	M43	104	1.6441042	-3.1929352
786O	FIBP kd6	slide3	B3	M5	96	-1.3732859	-0.08367242
293T	untreated	slide3	B4	M10	595	-2.4222586	4.8970532
293T	untreated	slide3	B4	M53	939	-2.2731311	3.7641537
786O	FIBP kd7	slide3	A4	M52	74	0.1315742	-0.483089
293T	untreated	slide3	B4	M49	477	-2.9521425	5.63385
293T	untreated	slide3	B4	M31	429	-3.056331	4.600533
293T	untreated	slide3	B4	M9	570	-1.4647415	4.1633544
786O	FIBP kd7	slide3	A4	M37	82	8.712554	5.430495
293T	untreated	slide3	B4	M37	389	-1.606733	4.2643027
786O	SART1 kd4	slide3	B2	M12	67	1.7943155	-0.7479722
293T	untreated	slide3	B4	M30	492	-2.2673173	1.9214275
786O	FIBP kd7	slide3	A4	M23	85	2.6842961	-0.71546733
293T	untreated	slide3	B4	M34	414	-1.7733526	4.0727587
293T	untreated	slide3	B4	M34	414	-2.8229737	2.530079
786O	SART1 kd4	slide3	B2	M38	111	1.471021	-2.4754825
293T	untreated	slide3	B4	M25	532	-3.0121593	3.258422
293T	untreated	slide3	B4	M11	495	0.7427896	4.3392496
293T	untreated	slide3	B4	M53	939	-3.2386117	3.1955013
293T	untreated	slide3	B4	M52	812	-2.2687702	4.0814667
786O	FIBP kd7	slide3	A4	M20	152	-0.95519453	0.45456943
786O	FIBP kd7	slide3	A4	M55	62	2.0034275	-0.8648974
786O	SART1 kd6	slide3	A3	M30	152	1.933403	0.5629219
786O	SART1 kd6	slide3	A3	M59	55	1.170007	-3.8402975
786O	FIBP kd7	slide3	A4	M44	95	-0.62201	-2.0559695
786O	ALY kd8	slide3	A2	M5	99	0.061177943	4.794451
786O	ALY kd8	slide3	A2	M30	164	0.03243921	0.95617527
786O	FIBP kd7	slide3	A4	M12	123	2.7831795	0.010171839
293T	untreated	slide3	B4	M33	409	-1.0312976	5.769772
786O	ALY kd8	slide3	A2	M47	167	-0.16916072	-2.1251192
293T	untreated	slide3	B4	M11	495	0.81687605	5.395436
786O	NTC	slide3	A1	M43	104	8.348105	5.909876
293T	untreated	slide3	B4	M5	569	-0.0071830694	4.778225
293T	untreated	slide3	B4	M33	409	-2.9026546	3.2481744
786O	ALY kd8	slide3	A2	M21	167	-0.8953517	0.6044409
786O	ALY kd5	slide3	B1	M44	60	1.3457123	1.5559725
786O	ALY kd5	slide3	B1	M30	111	2.7705872	0.12595683
293T	untreated	slide3	B4	M35	482	4.434342	5.667772
786O	ALY kd8	slide3	A2	M32	77	1.7482156	0.565897
786O	FIBP kd6	slide3	B3	M11	272	2.3986342	0.71383345
786O	ALY kd5	slide3	B1	M9	56	2.4289432	-2.4123058
786O	FIBP kd6	slide3	B3	M38	187	2.5958378	-1.4488009
293T	untreated	slide3	B4	M29	382	-1.9130726	4.5950084
786O	ALY kd8	slide3	A2	M10	74	-0.66421586	0.94529736
293T	untreated	slide3	B4	M51	742	-0.6897731	9.776215
293T	untreated	slide3	B4	M51	742	-0.5442219	10.250204
293T	untreated	slide3	B4	M14	717	-1.865635	5.823296
293T	untreated	slide3	B4	M50	716	-0.8083703	10.180799
786O	ALY kd8	slide3	A2	M43	145	2.2540166	-1.5932865
293T	untreated	slide3	B4	M52	812	0.8039864	5.5608163
293T	untreated	slide3	B4	M5	569	-2.5426013	5.745484
293T	untreated	slide3	B4	M17	310	0.7874855	6.0069046
786O	FIBP kd6	slide3	B3	M13	223	1.8761387	1.2722511
293T	untreated	slide3	B4	M36	345	-1.3911347	4.931468
293T	untreated	slide3	B4	M37	389	-2.98221	3.404464
786O	FIBP kd6	slide3	B3	M29	193	1.7875242	-2.3842666
293T	untreated	slide3	B4	M19	519	-0.57283175	5.1382704
786O	FIBP kd6	slide3	B3	M35	203	-1.3209994	0.4881255
293T	untreated	slide3	B4	M9	570	-2.2713814	3.7752264
786O	SART1 kd4	slide3	B2	M14	69	2.5999832	-0.035223484
786O	ALY kd5	slide3	B1	M41	73	0.25311893	-1.5760218
293T	untreated	slide3	B4	M53	939	-3.1544714	4.6513405
293T	untreated	slide3	B4	M1	97	0.09561942	5.6238728
293T	untreated	slide3	B4	M55	685	-0.40680966	5.6823497
786O	SART1 kd4	slide3	B2	M53	64	0.645712	-2.1301186
786O	NTC	slide3	A1	M37	181	-0.65307564	-0.7711495
786O	ALY kd5	slide3	B1	M55	60	2.1560721	1.4306681
786O	FIBP kd6	slide3	B3	M54	58	1.7245183	-1.8024807
293T	untreated	slide3	B4	M43	495	-2.0197861	5.7752314
293T	untreated	slide3	B4	M12	574	-1.5304056	5.8627896
293T	untreated	slide3	B4	M52	812	-2.7576003	2.428058
293T	untreated	slide3	B4	M45	544	-0.8318133	4.4503117
293T	untreated	slide3	B4	M3	692	-2.6467018	5.95681
786O	NTC	slide3	A1	M27	114	1.4017082	-0.4619705
786O	ALY kd5	slide3	B1	M39	114	0.03528508	-2.2927504
786O	FIBP kd7	slide3	A4	M28	119	2.4942307	-1.3622199
786O	SART1 kd4	slide3	B2	M22	103	0.7933406	-0.6422269
293T	untreated	slide3	B4	M42	421	0.35452497	5.63496
293T	untreated	slide3	B4	M5	569	4.2905955	5.5703187
293T	untreated	slide3	B4	M51	742	-0.9166713	9.708605
786O	FIBP kd7	slide3	A4	M37	82	-0.19852355	-0.678967
786O	SART1 kd4	slide3	B2	M44	83	-0.09350746	-2.2334251
786O	FIBP kd6	slide3	B3	M38	187	3.0444334	-2.0068488
786O	FIBP kd7	slide3	A4	M19	124	-0.14110501	0.8677378
293T	untreated	slide3	B4	M4	664	-0.24762385	6.1985736
786O	SART1 kd4	slide3	B2	M33	52	2.228116	1.8726832
293T	untreated	slide3	B4	M7	513	-2.4523242	6.1705413
786O	ALY kd8	slide3	A2	M51	153	-0.42354316	-2.0267956
293T	untreated	slide3	B4	M58	67	-0.28497735	2.9341958
293T	untreated	slide3	B4	M55	685	-1.6193922	4.7805743
786O	FIBP kd7	slide3	A4	M27	128	1.5407892	-0.05407134
293T	untreated	slide3	B4	M52	812	-3.1288717	2.8942885
786O	FIBP kd6	slide3	B3	M38	187	0.79729307	0.62740993
786O	SART1 kd4	slide3	B2	M1	63	0.31992373	-2.3670537
293T	untreated	slide3	B4	M9	570	-0.05143318	5.217439
293T	untreated	slide3	B4	M49	477	-1.2059001	5.891721
786O	ALY kd8	slide3	A2	M15	104	2.9913857	-0.79040045
293T	untreated	slide3	B4	M19	519	0.46039727	5.511384
786O	FIBP kd7	slide3	A4	M31	110	2.1132305	-0.40511975
786O	FIBP kd6	slide3	B3	M42	67	1.5333712	1.6266901
786O	SART1 kd4	slide3	B2	M33	52	0.8071239	-3.869753
293T	untreated	slide3	B4	M50	716	-0.8822154	10.244262
293T	untreated	slide3	B4	M21	572	-0.25050277	5.005634
293T	untreated	slide3	B4	M22	538	-0.5503995	4.89363
293T	untreated	slide3	B4	M40	423	-2.7201653	5.9132123
293T	untreated	slide3	B4	M5	569	-0.29006302	6.2234044
786O	ALY kd5	slide3	B1	M37	157	-0.9206422	-1.8539089
786O	FIBP kd7	slide3	A4	M1	49	1.348483	-2.616441
293T	untreated	slide3	B4	M12	574	-2.0591838	4.3586693
293T	untreated	slide3	B4	M52	812	-1.3962253	3.9269552
293T	untreated	slide3	B4	M20	480	-1.616885	5.4626455
293T	untreated	slide3	B4	M4	664	-1.668102	2.829381
786O	NTC	slide3	A1	M32	83	1.733141	-3.2375586
786O	ALY kd8	slide3	A2	M25	48	2.3822832	1.9093624
786O	SART1 kd6	slide3	A3	M30	152	2.5694687	-1.0409629
786O	ALY kd5	slide3	B1	M24	86	1.7071728	0.11955343
293T	untreated	slide3	B4	M11	495	1.091246	5.6765976
786O	FIBP kd7	slide3	A4	M38	81	1.2820914	0.6917877
293T	untreated	slide3	B4	M17	310	-2.756757	2.16757
786O	FIBP kd6	slide3	B3	M21	233	-0.49390107	-2.1911676
293T	untreated	slide3	B4	M53	939	-3.0848124	2.3743746
786O	ALY kd8	slide3	A2	M34	196	0.81351477	0.54114765
293T	untreated	slide3	B4	M28	334	-2.2263963	3.5472248
786O	FIBP kd6	slide3	B3	M55	50	1.2779685	-1.8056965
293T	untreated	slide3	B4	M8	641	-1.4633362	5.6072645
293T	untreated	slide3	B4	M46	422	-0.4986369	2.8813365
293T	untreated	slide3	B4	M7	513	-1.855753	5.880439
786O	ALY kd5	slide3	B1	M22	181	2.6297958	-0.04723375
786O	SART1 kd4	slide3	B2	M44	83	-0.39507434	-0.13343897
786O	FIBP kd7	slide3	A4	M9	17	1.9326944	-0.6070989
293T	untreated	slide3	B4	M18	529	-2.3180473	5.6420817
293T	untreated	slide3	B4	M37	389	-0.2157744	2.9626064
293T	untreated	slide3	B4	M27	255	0.2129022	3.0024521
786O	FIBP kd6	slide3	B3	M20	205	1.6681776	-1.169874
293T	untreated	slide3	B4	M12	574	1.2834862	4.586561
293T	untreated	slide3	B4	M20	480	-2.0749218	5.4142118
786O	FIBP kd6	slide3	B3	M12	269	2.1838863	0.2722817
786O	SART1 kd6	slide3	A3	M27	152	2.9059072	-0.14321199
786O	ALY kd5	slide3	B1	M60	70	0.7312129	-3.602415
786O	SART1 kd6	slide3	A3	M38	178	1.1834693	0.100419775
786O	FIBP kd7	slide3	A4	M20	152	2.292755	-2.7360768
786O	FIBP kd6	slide3	B3	M5	96	0.81994116	1.5162547
786O	SART1 kd6	slide3	A3	M7	90	0.3150848	0.023743866
293T	untreated	slide3	B4	M3	692	-1.8909938	2.4087453
786O	ALY kd8	slide3	A2	M43	145	2.1672351	1.6311357
293T	untreated	slide3	B4	M11	495	-0.41538897	5.7739296
786O	ALY kd8	slide3	A2	M13	131	-0.88187957	-1.0297939
786O	FIBP kd7	slide3	A4	M28	119	-0.7567019	-0.9104338
786O	ALY kd5	slide3	B1	M39	114	2.366598	-0.78519225
786O	NTC	slide3	A1	M38	238	-0.5175187	-0.25926578
293T	untreated	slide3	B4	M32	322	0.24774623	5.89765
786O	ALY kd8	slide3	A2	M53	121	1.6400003	-1.7291039
293T	untreated	slide3	B4	M33	409	-2.982967	2.5316923
293T	untreated	slide3	B4	M53	939	3.196454	6.2748466
293T	untreated	slide3	B4	M43	495	-0.9030037	5.9551263
293T	untreated	slide3	B4	M47	537	-1.1775036	5.043414
293T	untreated	slide3	B4	M18	529	0.5763672	4.2461815
293T	untreated	slide3	B4	M50	716	-0.7738095	10.166758
293T	untreated	slide3	B4	M6	518	-2.4981875	5.40502
786O	SART1 kd4	slide3	B2	M32	54	2.9624333	-1.5369841
786O	NTC	slide3	A1	M27	114	0.10213077	-1.5149306
293T	untreated	slide3	B4	M56	553	-0.7783181	5.5740776
786O	FIBP kd6	slide3	B3	M29	193	-0.9548751	-0.55098283
293T	untreated	slide3	B4	M23	379	-2.2154756	5.1069593
786O	FIBP kd6	slide3	B3	M28	212	0.5554997	1.2718198
293T	untreated	slide3	B4	M7	513	1.0902046	5.168727
786O	ALY kd8	slide3	A2	M4	47	-0.04028228	0.5872288
293T	untreated	slide3	B4	M2	590	-2.9987519	3.6900291
293T	untreated	slide3	B4	M6	518	-1.2121582	6.4343824
293T	untreated	slide3	B4	M21	572	-1.8013326	3.9327052
293T	untreated	slide3	B4	M55	685	-1.937147	5.2576847
293T	untreated	slide3	B4	M37	389	-2.3373508	4.92063
786O	ALY kd8	slide3	A2	M45	118	-1.4381162	-0.34497824
293T	untreated	slide3	B4	M3	692	-3.3952527	4.219145
786O	ALY kd5	slide3	B1	M24	86	2.5981216	-2.3829663
293T	untreated	slide3	B4	M40	423	-2.4295762	3.4804184
293T	untreated	slide3	B4	M3	692	-0.04911059	4.4304185
786O	ALY kd8	slide3	A2	M26	140	2.58456	-1.6812841
293T	untreated	slide3	B4	M52	812	0.4303018	5.494924
786O	NTC	slide3	A1	M18	72	0.37648794	-1.7864304
293T	untreated	slide3	B4	M55	685	-2.5147822	3.0706723
293T	untreated	slide3	B4	M48	380	0.34464103	6.00129
786O	FIBP kd6	slide3	B3	M13	223	0.7867978	1.1089053
786O	FIBP kd7	slide3	A4	M60	58	-0.6161452	-0.908587
293T	untreated	slide3	B4	M21	572	0.14032659	6.1130915
786O	ALY kd8	slide3	A2	M39	189	-0.5414384	-0.53144354
293T	untreated	slide3	B4	M25	532	4.328462	6.219008
293T	untreated	slide3	B4	M12	574	-1.6715437	3.0271802
293T	untreated	slide3	B4	M22	538	-0.6460959	2.6313045
293T	untreated	slide3	B4	M29	382	-2.6090703	5.4343762
293T	untreated	slide3	B4	M3	692	4.1381693	6.441211
293T	untreated	slide3	B4	M53	939	-1.3095316	4.536087
293T	untreated	slide3	B4	M50	716	-1.0249887	9.666699
293T	untreated	slide3	B4	M35	482	-1.271414	5.2890306
786O	FIBP kd6	slide3	B3	M19	229	2.124052	-0.8010289
293T	untreated	slide3	B4	M44	348	0.62132514	4.210811
786O	SART1 kd6	slide3	A3	M38	178	0.49553168	-0.46378365
293T	untreated	slide3	B4	M5	569	-2.7250197	3.877371
293T	untreated	slide3	B4	M6	518	-1.2744781	6.3209853
786O	NTC	slide3	A1	M29	90	1.669518	-0.7089154
293T	untreated	slide3	B4	M7	513	0.49291795	5.5821953
786O	ALY kd8	slide3	A2	M45	118	1.6489056	-1.227587
293T	untreated	slide3	B4	M2	590	-2.7046545	5.7276874
293T	untreated	slide3	B4	M60	42	-0.49904418	2.845721
293T	untreated	slide3	B4	M11	495	0.85663927	3.6896815
293T	untreated	slide3	B4	M50	716	-1.1530586	9.7461195
293T	untreated	slide3	B4	M13	733	0.019244228	6.4511147
786O	SART1 kd4	slide3	B2	M57	85	0.8407837	-3.6913807
786O	ALY kd8	slide3	A2	M45	118	2.9193432	-0.006803244
293T	untreated	slide3	B4	M5	569	-0.48361298	2.9191475
786O	ALY kd8	slide3	A2	M44	99	-0.08687981	0.31857732
293T	untreated	slide3	B4	M56	553	0.3675163	5.8328743
786O	ALY kd8	slide3	A2	M33	130	-0.4364259	1.4954398
293T	untreated	slide3	B4	M16	245	-2.918183	3.6773863
293T	untreated	slide3	B4	M18	529	-1.3219159	3.718275
786O	ALY kd5	slide3	B1	M38	189	1.607205	-1.7365278
786O	FIBP kd7	slide3	A4	M20	152	2.7344615	-1.6415156
786O	NTC	slide3	A1	M44	101	-1.2688419	4.5850396
293T	untreated	slide3	B4	M32	322	-2.738958	5.3534
786O	ALY kd8	slide3	A2	M27	163	1.2239578	-1.1694554
786O	SART1 kd6	slide3	A3	M6	67	2.5185668	-2.5330305
293T	untreated	slide3	B4	M32	322	-0.83521307	5.901593
786O	SART1 kd6	slide3	A3	M21	189	1.8979986	-2.5056112
293T	untreated	slide3	B4	M52	812	-2.8540912	2.7632775
786O	ALY kd5	slide3	B1	M38	189	0.406049	-0.19482009
786O	SART1 kd6	slide3	A3	M29	138	0.29639238	0.068629675
293T	untreated	slide3	B4	M39	332	-2.123643	5.4833465
786O	ALY kd8	slide3	A2	M38	177	1.9786302	-2.108625
293T	untreated	slide3	B4	M52	812	-0.322813	2.8048375
786O	ALY kd8	slide3	A2	M52	151	-0.4798223	-1.9133068
786O	ALY kd8	slide3	A2	M21	167	-0.37217486	-3.1317554
786O	ALY kd5	slide3	B1	M22	181	3.085509	0.17937265
293T	untreated	slide3	B4	M54	790	-1.6917987	4.9214106
786O	FIBP kd6	slide3	B3	M19	229	-0.7623156	-0.961686
293T	untreated	slide3	B4	M51	742	-0.70234233	10.151415
786O	FIBP kd6	slide3	B3	M20	205	3.0224705	-2.272239
293T	untreated	slide3	B4	M51	742	-0.4454106	9.960811
786O	NTC	slide3	A1	M18	72	0.5766128	-2.7551577
786O	SART1 kd4	slide3	B2	M32	54	0.5654982	-1.4052428
786O	ALY kd8	slide3	A2	M20	160	1.964226	-0.6997347
293T	untreated	slide3	B4	M55	685	0.39447752	5.4650016
293T	untreated	slide3	B4	M34	414	0.9512042	5.059642
786O	NTC	slide3	A1	M58	80	2.8863072	-0.3117796
786O	SART1 kd6	slide3	A3	M21	189	2.963384	-1.7917247
293T	untreated	slide3	B4	M56	553	-0.8150261	6.0130186
786O	SART1 kd4	slide3	B2	M31	67	1.1826727	-1.2013141
786O	ALY kd5	slide3	B1	M21	189	0.912877	5.286059
293T	untreated	slide3	B4	M56	553	-2.5854714	5.675637
786O	SART1 kd6	slide3	A3	M16	77	0.90993	0.86726826
293T	untreated	slide3	B4	M44	348	0.30266762	5.1340785
293T	untreated	slide3	B4	M7	513	0.44328365	4.703079
786O	ALY kd8	slide3	A2	M10	74	2.5831842	-1.8801836
293T	untreated	slide3	B4	M29	382	0.112614855	6.131402
293T	untreated	slide3	B4	M36	345	-0.21450618	3.6783278
786O	SART1 kd4	slide3	B2	M35	100	-0.68778276	-1.6960596
293T	untreated	slide3	B4	M44	348	-1.731149	4.55368
