Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide1	B4	M34	1097	-2.5364032	4.620804
293T	untreated	slide1	B4	M16	1079	0.3302624	5.699484
786O	SART1 kd4	slide1	B2	M26	69	2.709831	-4.4487166
293T	untreated	slide1	B4	M28	826	0.2001497	1.2984136
786O	SART1 kd4	slide1	B2	M35	75	2.6255825	-3.4679215
293T	untreated	slide1	B4	M26	1052	0.3020347	2.5279562
786O	FIBP kd6	slide1	B3	M39	26	3.5139935	-2.3024685
293T	untreated	slide1	B4	M18	1210	-0.25353628	5.322717
786O	NTC	slide1	A1	M38	41	3.63444	-1.8643624
293T	untreated	slide1	B4	M13	1100	0.69999695	2.940147
293T	untreated	slide1	B4	M31	1077	-0.2840451	2.3805876
293T	untreated	slide1	B4	M46	784	-1.403915	6.3129945
293T	untreated	slide1	B4	M30	949	3.0585968	4.042782
786O	SART1 kd4	slide1	B2	M22	73	2.0262387	-3.3250477
293T	untreated	slide1	B4	M19	1151	-0.3407995	6.371346
293T	untreated	slide1	B4	M24	1149	1.2596008	11.868472
293T	untreated	slide1	B4	M41	726	-2.4208114	2.170238
293T	untreated	slide1	B4	M33	1083	-1.4335492	5.8452682
293T	untreated	slide1	B4	M23	1212	2.0687623	6.2061214
293T	untreated	slide1	B4	M12	1115	-2.1612947	3.7295153
293T	untreated	slide1	B4	M53	529	2.5313654	1.7582777
293T	untreated	slide1	B4	M23	1212	-1.4008211	6.1672177
293T	untreated	slide1	B4	M49	889	-0.53786314	6.8183146
786O	FIBP kd6	slide1	B3	M19	76	3.688822	-2.3782268
293T	untreated	slide1	B4	M39	886	-0.93077385	6.7092166
786O	SART1 kd6	slide1	A3	M33	41	2.1792698	-3.0313745
786O	SART1 kd4	slide1	B2	M61	85	-0.683325	5.82738
293T	untreated	slide1	B4	M60	603	0.977179	4.7460217
293T	untreated	slide1	B4	M7	538	2.7477722	2.0563965
786O	SART1 kd4	slide1	B2	M56	69	3.5580537	-3.1085415
786O	ALY kd5	slide1	B1	M27	148	2.2926636	-1.359038
293T	untreated	slide1	B4	M25	1326	3.0404098	2.2224305
293T	untreated	slide1	B4	M48	968	0.2512454	5.2752886
293T	untreated	slide1	B4	M5	1062	-0.6668162	4.3834467
293T	untreated	slide1	B4	M12	1115	1.287105	5.6973042
293T	untreated	slide1	B4	M25	1326	-2.878251	4.1956935
293T	untreated	slide1	B4	M35	879	-2.339543	3.8330328
293T	untreated	slide1	B4	M62	625	1.1063462	5.5162864
293T	untreated	slide1	B4	M34	1097	1.9275576	4.6939645
786O	FIBP kd7	slide1	A4	M56	67	3.9142175	-1.5245259
786O	FIBP kd7	slide1	A4	M34	33	2.8503876	-2.2044737
786O	NTC	slide1	A1	M39	67	2.859565	-4.439446
786O	SART1 kd4	slide1	B2	M58	48	2.120577	11.968461
293T	untreated	slide1	B4	M43	516	0.8480758	5.2177973
293T	untreated	slide1	B4	M11	1143	-1.5982224	5.227828
293T	untreated	slide1	B4	M57	721	1.8593524	2.5527596
293T	untreated	slide1	B4	M23	1212	-2.4282808	3.0041642
786O	FIBP kd6	slide1	B3	M44	41	3.332283	-2.5392177
293T	untreated	slide1	B4	M58	582	2.4883218	4.8664365
293T	untreated	slide1	B4	M13	1100	-0.5292757	6.3406353
293T	untreated	slide1	B4	M17	1277	-1.147259	1.0230556
786O	SART1 kd4	slide1	B2	M38	92	3.620911	-1.3828388
293T	untreated	slide1	B4	M10	1168	-1.6829263	4.9375644
293T	untreated	slide1	B4	M21	901	0.72175986	11.702036
293T	untreated	slide1	B4	M22	1082	2.6421077	4.0853615
786O	ALY kd5	slide1	B1	M30	107	2.6947486	-1.0521101
293T	untreated	slide1	B4	M60	603	2.8144765	6.16714
293T	untreated	slide1	B4	M14	1028	3.095565	3.186671
293T	untreated	slide1	B4	M7	538	-1.6549699	6.0658402
786O	FIBP kd6	slide1	B3	M37	135	3.031923	-1.9342922
293T	untreated	slide1	B4	M18	1210	-1.2008064	4.901961
293T	untreated	slide1	B4	M61	566	-0.7672017	1.3016407
293T	untreated	slide1	B4	M41	726	2.311378	1.816686
293T	untreated	slide1	B4	M28	826	2.5334444	4.3918934
293T	untreated	slide1	B4	M32	1095	-0.8681011	0.98646796
293T	untreated	slide1	B4	M64	485	2.159371	5.458132
293T	untreated	slide1	B4	M31	1077	1.2360044	6.791999
293T	untreated	slide1	B4	M18	1210	-1.2046388	5.3652906
786O	SART1 kd6	slide1	A3	M27	142	2.3713908	-1.468902
293T	untreated	slide1	B4	M8	419	-3.1437445	4.449926
293T	untreated	slide1	B4	M40	1126	-0.6211934	2.3487854
293T	untreated	slide1	B4	M30	949	-1.4070383	2.7261994
293T	untreated	slide1	B4	M1	914	0.9454965	11.05165
293T	untreated	slide1	B4	M45	622	1.036196	5.394688
293T	untreated	slide1	B4	M31	1077	-0.81500953	5.2115946
293T	untreated	slide1	B4	M20	1055	2.2318325	4.509584
293T	untreated	slide1	B4	M47	852	-2.222416	2.7570198
293T	untreated	slide1	B4	M44	605	-1.1794904	5.0553374
293T	untreated	slide1	B4	M15	1182	1.6904771	4.75919
293T	untreated	slide1	B4	M1	914	-1.2034822	3.2772233
293T	untreated	slide1	B4	M12	1115	1.8141966	5.376591
293T	untreated	slide1	B4	M18	1210	0.59131473	2.1998792
293T	untreated	slide1	B4	M49	889	1.9830216	6.2773333
293T	untreated	slide1	B4	M51	782	1.1045738	11.620475
786O	FIBP kd7	slide1	A4	M5	64	2.856938	-4.4431176
293T	untreated	slide1	B4	M24	1149	2.4305255	2.0440223
293T	untreated	slide1	B4	M22	1082	-0.3332828	6.1074033
293T	untreated	slide1	B4	M16	1079	2.9585018	4.840086
293T	untreated	slide1	B4	M54	712	1.7265637	11.952838
293T	untreated	slide1	B4	M1	914	-2.2321956	5.0251427
786O	NTC	slide1	A1	M36	51	-0.028689785	4.426484
293T	untreated	slide1	B4	M23	1212	-1.2763927	7.148516
786O	FIBP kd6	slide1	B3	M20	146	1.5609741	5.1612763
293T	untreated	slide1	B4	M23	1212	0.5469394	2.5835304
293T	untreated	slide1	B4	M59	647	0.2536869	2.9282568
293T	untreated	slide1	B4	M19	1151	3.1529036	3.332001
293T	untreated	slide1	B4	M46	784	0.7714485	5.2123513
293T	untreated	slide1	B4	M10	1168	-0.27796924	1.3129935
293T	untreated	slide1	B4	M50	825	0.8751958	5.528938
786O	FIBP kd7	slide1	A4	M30	142	4.1211715	-1.4254273
293T	untreated	slide1	B4	M63	1008	-1.8287042	0.9599508
293T	untreated	slide1	B4	M5	1062	-2.1320684	3.4590538
786O	SART1 kd4	slide1	B2	M7	72	2.95808	-4.093029
293T	untreated	slide1	B4	M20	1055	1.318872	6.8918476
293T	untreated	slide1	B4	M17	1277	-0.6875565	6.9204993
293T	untreated	slide1	B4	M53	529	-0.34861138	4.887459
786O	SART1 kd6	slide1	A3	M43	31	2.4471016	-4.361507
293T	untreated	slide1	B4	M14	1028	-0.023021203	3.713562
786O	ALY kd5	slide1	B1	M39	82	2.3741174	-1.649116
293T	untreated	slide1	B4	M10	1168	0.5852984	10.424374
293T	untreated	slide1	B4	M14	1028	-1.4841131	5.5362506
293T	untreated	slide1	B4	M53	529	-1.3046293	5.046538
786O	ALY kd8	slide1	A2	M4	34	2.9489908	-4.733422
293T	untreated	slide1	B4	M31	1077	-2.9160125	5.489216
293T	untreated	slide1	B4	M5	1062	2.2801716	2.0184243
293T	untreated	slide1	B4	M28	826	-1.7859356	3.732202
293T	untreated	slide1	B4	M21	901	-0.28693286	5.1132016
293T	untreated	slide1	B4	M38	695	-0.29746506	3.193319
293T	untreated	slide1	B4	M20	1055	-2.2519321	4.4394155
293T	untreated	slide1	B4	M14	1028	0.5019026	11.536772
786O	FIBP kd7	slide1	A4	M15	72	9.190058	3.4022913
293T	untreated	slide1	B4	M47	852	-2.44932	3.4364183
293T	untreated	slide1	B4	M37	619	-0.13405749	5.36601
293T	untreated	slide1	B4	M51	782	-0.9317567	1.5245146
786O	ALY kd8	slide1	A2	M22	66	9.3061495	2.7458558
293T	untreated	slide1	B4	M54	712	2.6795626	6.337065
293T	untreated	slide1	B4	M64	485	1.3902737	5.6393585
786O	ALY kd8	slide1	A2	M19	102	4.070349	-1.6152956
786O	NTC	slide1	A1	M45	89	2.5428865	-3.1067224
293T	untreated	slide1	B4	M54	712	-1.5571103	4.1555347
293T	untreated	slide1	B4	M34	1097	-1.772952	5.538521
293T	untreated	slide1	B4	M6	1016	-0.44030464	6.7016344
293T	untreated	slide1	B4	M19	1151	2.9478147	3.2646227
293T	untreated	slide1	B4	M26	1052	-2.0857694	5.901593
293T	untreated	slide1	B4	M40	1126	-0.24724716	5.758636
293T	untreated	slide1	B4	M4	1128	1.219466	6.3931637
293T	untreated	slide1	B4	M18	1210	3.2434425	2.2373238
293T	untreated	slide1	B4	M24	1149	-1.070682	6.4560738
786O	SART1 kd4	slide1	B2	M32	81	3.7584803	-1.6297195
293T	untreated	slide1	B4	M51	782	0.06511065	1.6200054
786O	FIBP kd7	slide1	A4	M29	121	2.327072	-1.6091614
786O	FIBP kd7	slide1	A4	M13	45	3.8837438	-1.348175
293T	untreated	slide1	B4	M26	1052	0.58701766	5.1674304
293T	untreated	slide1	B4	M57	721	-2.0754654	5.5775476
293T	untreated	slide1	B4	M63	1008	0.41911107	1.3670957
293T	untreated	slide1	B4	M10	1168	2.2044163	2.1390631
293T	untreated	slide1	B4	M11	1143	1.9473648	4.5943575
293T	untreated	slide1	B4	M25	1326	2.9250026	4.8409414
293T	untreated	slide1	B4	M35	879	-1.9742956	2.990169
293T	untreated	slide1	B4	M23	1212	-0.56125736	6.811955
786O	ALY kd5	slide1	B1	M19	65	2.2780635	-2.109047
293T	untreated	slide1	B4	M10	1168	-0.7611673	3.9626935
293T	untreated	slide1	B4	M34	1097	-1.0011128	1.190663
786O	ALY kd8	slide1	A2	M6	53	2.2504463	-2.4609022
786O	SART1 kd4	slide1	B2	M21	67	4.0395284	-1.5612513
786O	NTC	slide1	A1	M40	117	2.3572118	-1.6943607
293T	untreated	slide1	B4	M21	901	0.2012248	2.5600972
293T	untreated	slide1	B4	M12	1115	2.4762905	4.7668586
293T	untreated	slide1	B4	M54	712	-1.0048875	1.4674541
293T	untreated	slide1	B4	M21	901	-2.2777383	1.934486
293T	untreated	slide1	B4	M44	605	-1.6260347	5.1462564
786O	ALY kd5	slide1	B1	M27	148	3.9270937	-1.9093944
293T	untreated	slide1	B4	M13	1100	-0.8932909	3.720981
293T	untreated	slide1	B4	M8	419	-1.6428305	5.2859793
293T	untreated	slide1	B4	M40	1126	1.2266319	5.561428
293T	untreated	slide1	B4	M10	1168	-0.7100891	2.768486
786O	ALY kd8	slide1	A2	M26	68	2.4009495	-1.8559823
293T	untreated	slide1	B4	M23	1212	0.56811863	5.9943953
293T	untreated	slide1	B4	M2	1179	2.1310163	6.070968
293T	untreated	slide1	B4	M54	712	2.9449437	6.0578017
293T	untreated	slide1	B4	M52	682	-0.2445129	3.240333
786O	SART1 kd4	slide1	B2	M19	51	3.2161238	-3.2551737
293T	untreated	slide1	B4	M25	1326	2.2532475	3.2767968
293T	untreated	slide1	B4	M32	1095	-1.3338883	2.7404132
293T	untreated	slide1	B4	M35	879	0.02188444	1.3706039
293T	untreated	slide1	B4	M55	433	-2.2768528	4.5167613
786O	ALY kd8	slide1	A2	M26	68	3.5095608	-2.3352563
293T	untreated	slide1	B4	M62	625	1.9853597	5.879591
786O	SART1 kd4	slide1	B2	M52	43	0.13341205	1.7686146
293T	untreated	slide1	B4	M11	1143	-0.6411921	6.9646645
293T	untreated	slide1	B4	M6	1016	2.2710452	2.118892
293T	untreated	slide1	B4	M4	1128	-2.759193	4.6200953
293T	untreated	slide1	B4	M63	1008	0.3716755	2.7060397
293T	untreated	slide1	B4	M25	1326	-0.12483585	3.177703
786O	SART1 kd4	slide1	B2	M18	79	3.6790578	-2.7392526
293T	untreated	slide1	B4	M61	566	-2.2516663	1.8416886
293T	untreated	slide1	B4	M19	1151	0.54019976	4.1519284
293T	untreated	slide1	B4	M24	1149	-1.4506757	6.9978695
293T	untreated	slide1	B4	M6	1016	2.9700096	2.4954286
293T	untreated	slide1	B4	M12	1115	-0.9420723	5.2746596
293T	untreated	slide1	B4	M28	826	-1.2940574	4.471329
293T	untreated	slide1	B4	M47	852	2.3604481	3.147033
293T	untreated	slide1	B4	M50	825	0.682358	10.479361
293T	untreated	slide1	B4	M56	667	1.4281504	4.6894727
293T	untreated	slide1	B4	M9	856	0.46609655	2.0353281
293T	untreated	slide1	B4	M16	1079	-2.209389	3.0175593
293T	untreated	slide1	B4	M40	1126	-2.5766037	6.198554
786O	ALY kd5	slide1	B1	M44	66	9.644139	2.8379488
293T	untreated	slide1	B4	M14	1028	0.474592	7.2189217
786O	FIBP kd7	slide1	A4	M41	45	2.474519	-3.574836
786O	FIBP kd7	slide1	A4	M44	73	2.473709	-2.3519564
293T	untreated	slide1	B4	M7	538	-0.46284488	6.9065714
293T	untreated	slide1	B4	M22	1082	-0.58682305	5.6259427
293T	untreated	slide1	B4	M21	901	-0.7061316	4.701307
786O	SART1 kd6	slide1	A3	M41	31	3.5304635	-3.3488853
786O	SART1 kd4	slide1	B2	M52	43	10.320489	3.9450498
293T	untreated	slide1	B4	M19	1151	0.5763862	11.678915
786O	ALY kd8	slide1	A2	M6	53	3.6424515	-1.4685423
293T	untreated	slide1	B4	M10	1168	-0.5375958	2.2287235
293T	untreated	slide1	B4	M62	625	-2.1872246	5.919162
293T	untreated	slide1	B4	M27	734	0.042354785	3.3079178
293T	untreated	slide1	B4	M49	889	2.3770785	2.4900851
293T	untreated	slide1	B4	M12	1115	-1.1745661	3.1746247
786O	FIBP kd7	slide1	A4	M9	37	3.8997898	-1.8232604
293T	untreated	slide1	B4	M27	734	-0.4492984	3.9195647
786O	SART1 kd6	slide1	A3	M42	51	3.6234374	-3.5481472
786O	FIBP kd7	slide1	A4	M57	64	3.097334	-3.4131877
293T	untreated	slide1	B4	M17	1277	-1.6137666	4.8262043
786O	SART1 kd4	slide1	B2	M7	72	4.008458	-1.7324982
293T	untreated	slide1	B4	M23	1212	-2.004357	5.4838495
786O	SART1 kd6	slide1	A3	M27	142	3.2380095	-3.3904405
293T	untreated	slide1	B4	M15	1182	-0.6318723	4.5697236
786O	ALY kd8	slide1	A2	M35	43	3.8994665	-2.5183332
293T	untreated	slide1	B4	M60	603	-1.1787242	1.5483356
293T	untreated	slide1	B4	M35	879	-0.22410627	5.0922947
293T	untreated	slide1	B4	M30	949	0.8609966	2.2690928
293T	untreated	slide1	B4	M2	1179	-1.7740737	6.1992517
293T	untreated	slide1	B4	M12	1115	-0.44922608	1.7167176
786O	SART1 kd4	slide1	B2	M45	50	3.4814513	-1.3553598
293T	untreated	slide1	B4	M3	1245	-0.81490684	4.3844247
293T	untreated	slide1	B4	M4	1128	-0.7305068	2.081713
293T	untreated	slide1	B4	M32	1095	0.94812226	1.5280254
293T	untreated	slide1	B4	M49	889	-1.4037471	3.618275
293T	untreated	slide1	B4	M38	695	-0.32248047	6.8901553
786O	FIBP kd7	slide1	A4	M61	49	3.3460445	-3.5136573
786O	FIBP kd7	slide1	A4	M27	113	2.7174387	-2.2876542
293T	untreated	slide1	B4	M16	1079	0.25070712	6.7999244
293T	untreated	slide1	B4	M9	856	-2.6929607	4.458447
293T	untreated	slide1	B4	M63	1008	2.144495	5.634885
293T	untreated	slide1	B4	M14	1028	-0.95831656	4.062529
293T	untreated	slide1	B4	M29	765	-2.7730615	3.7113996
293T	untreated	slide1	B4	M48	968	2.0515592	2.3073614
293T	untreated	slide1	B4	M2	1179	0.88878745	2.2710605
293T	untreated	slide1	B4	M47	852	-1.1456053	6.2157173
293T	untreated	slide1	B4	M39	886	0.29794773	5.8273363
293T	untreated	slide1	B4	M8	419	-3.8560927	4.6194983
293T	untreated	slide1	B4	M23	1212	-2.4900148	2.8458893
293T	untreated	slide1	B4	M47	852	0.11379412	3.9151406
786O	NTC	slide1	A1	M41	57	3.7191575	-2.5044925
293T	untreated	slide1	B4	M2	1179	-0.34772274	5.949909
293T	untreated	slide1	B4	M23	1212	-1.8460956	6.25517
786O	FIBP kd7	slide1	A4	M53	23	3.0786974	-1.4822289
293T	untreated	slide1	B4	M42	637	-0.5329227	1.8291059
293T	untreated	slide1	B4	M31	1077	1.499931	11.364288
293T	untreated	slide1	B4	M5	1062	2.312031	5.5791526
293T	untreated	slide1	B4	M1	914	2.8243253	3.2493446
786O	FIBP kd7	slide1	A4	M54	35	2.1606257	3.681136
293T	untreated	slide1	B4	M38	695	-1.7718736	4.151837
293T	untreated	slide1	B4	M23	1212	0.25254527	1.0785451
786O	FIBP kd7	slide1	A4	M37	68	2.8670588	-4.2419314
293T	untreated	slide1	B4	M52	682	-0.38414362	5.205654
293T	untreated	slide1	B4	M31	1077	1.5542998	5.8354516
293T	untreated	slide1	B4	M48	968	-1.8558095	5.185641
293T	untreated	slide1	B4	M10	1168	-1.8350493	2.277753
786O	FIBP kd7	slide1	A4	M19	103	2.1589167	-2.5244021
293T	untreated	slide1	B4	M26	1052	1.7760761	5.9682045
293T	untreated	slide1	B4	M50	825	2.27425	4.6078777
293T	untreated	slide1	B4	M45	622	-1.384236	4.860428
293T	untreated	slide1	B4	M13	1100	-1.897277	5.131213
786O	NTC	slide1	A1	M40	117	3.7086968	-1.0800486
293T	untreated	slide1	B4	M34	1097	1.1422257	6.2456675
293T	untreated	slide1	B4	M6	1016	1.1192217	5.739315
786O	FIBP kd7	slide1	A4	M27	113	3.3259432	-2.3122306
293T	untreated	slide1	B4	M20	1055	0.75608236	10.133298
786O	SART1 kd4	slide1	B2	M37	31	3.2521935	-3.5160825
293T	untreated	slide1	B4	M46	784	1.8966529	6.469679
293T	untreated	slide1	B4	M46	784	-1.1105915	6.1659727
786O	SART1 kd6	slide1	A3	M43	31	3.4453235	-2.9226682
293T	untreated	slide1	B4	M9	856	1.8018765	2.2165241
293T	untreated	slide1	B4	M16	1079	0.10997301	0.93256915
293T	untreated	slide1	B4	M3	1245	-0.85329574	6.8317833
293T	untreated	slide1	B4	M18	1210	-1.9008294	4.5736794
293T	untreated	slide1	B4	M19	1151	-0.4812015	1.1146706
293T	untreated	slide1	B4	M21	901	2.2537224	1.6805891
293T	untreated	slide1	B4	M25	1326	-1.5691999	6.3465905
293T	untreated	slide1	B4	M34	1097	-1.0500935	2.58054
293T	untreated	slide1	B4	M49	889	1.030059	4.9103084
293T	untreated	slide1	B4	M13	1100	-1.4717643	2.8101795
293T	untreated	slide1	B4	M47	852	-1.5293587	5.0671015
293T	untreated	slide1	B4	M63	1008	-2.175699	1.5361514
293T	untreated	slide1	B4	M46	784	-0.17579384	6.8079863
293T	untreated	slide1	B4	M18	1210	-0.67155004	5.48929
293T	untreated	slide1	B4	M2	1179	-1.9526805	2.0551157
786O	SART1 kd4	slide1	B2	M43	77	3.4980826	-3.1399553
293T	untreated	slide1	B4	M29	765	-0.65866745	2.899134
293T	untreated	slide1	B4	M1	914	1.4830163	5.5717506
293T	untreated	slide1	B4	M13	1100	-0.19563816	1.6967933
293T	untreated	slide1	B4	M4	1128	1.1933824	6.129508
293T	untreated	slide1	B4	M46	784	-1.0843414	4.1028433
786O	NTC	slide1	A1	M24	53	2.460354	-3.0381727
293T	untreated	slide1	B4	M1	914	-0.2733995	5.9621396
786O	ALY kd5	slide1	B1	M38	183	2.3858013	-3.714226
786O	SART1 kd6	slide1	A3	M23	47	3.0359643	-2.7026293
293T	untreated	slide1	B4	M6	1016	2.7992208	1.7711052
293T	untreated	slide1	B4	M19	1151	-0.65441513	6.007585
293T	untreated	slide1	B4	M15	1182	-1.7741574	3.387644
293T	untreated	slide1	B4	M52	682	2.715956	2.2379324
293T	untreated	slide1	B4	M31	1077	0.78180635	5.216039
293T	untreated	slide1	B4	M15	1182	-2.0763443	2.2427714
293T	untreated	slide1	B4	M15	1182	-0.6634774	6.7704797
293T	untreated	slide1	B4	M27	734	-1.2561042	3.8211913
293T	untreated	slide1	B4	M28	826	2.9260135	2.1433797
293T	untreated	slide1	B4	M30	949	2.661831	3.4794002
786O	SART1 kd4	slide1	B2	M27	98	3.2293682	-1.5388534
293T	untreated	slide1	B4	M63	1008	-0.43270203	6.736435
293T	untreated	slide1	B4	M17	1277	-0.3362387	6.527134
293T	untreated	slide1	B4	M7	538	-2.7636442	4.090525
786O	SART1 kd6	slide1	A3	M5	67	3.3621511	-4.8910503
293T	untreated	slide1	B4	M50	825	-0.67661536	3.5968304
293T	untreated	slide1	B4	M25	1326	-1.792131	1.4499396
293T	untreated	slide1	B4	M45	622	-2.0348632	3.2492568
293T	untreated	slide1	B4	M26	1052	-1.5787743	3.7351282
293T	untreated	slide1	B4	M18	1210	-2.159097	5.233068
293T	untreated	slide1	B4	M33	1083	1.7705778	5.276955
293T	untreated	slide1	B4	M28	826	2.7268844	3.2053196
293T	untreated	slide1	B4	M10	1168	-1.2080854	6.735983
293T	untreated	slide1	B4	M60	603	-1.9049162	5.9761953
293T	untreated	slide1	B4	M24	1149	0.7656552	6.717829
293T	untreated	slide1	B4	M61	566	-0.5255328	1.0469264
293T	untreated	slide1	B4	M45	622	0.22202012	6.169204
293T	untreated	slide1	B4	M61	566	2.7462046	3.232623
293T	untreated	slide1	B4	M5	1062	-1.7278177	2.3926592
293T	untreated	slide1	B4	M2	1179	-1.2429825	1.5719316
293T	untreated	slide1	B4	M41	726	-2.3621094	4.1972327
293T	untreated	slide1	B4	M10	1168	1.0247998	6.403674
293T	untreated	slide1	B4	M51	782	0.29348978	5.619343
293T	untreated	slide1	B4	M37	619	-0.66506165	5.5739136
293T	untreated	slide1	B4	M57	721	2.1074429	6.2442927
293T	untreated	slide1	B4	M14	1028	1.5623085	11.541145
293T	untreated	slide1	B4	M38	695	-1.378341	3.2709975
293T	untreated	slide1	B4	M18	1210	-1.8894176	6.47987
293T	untreated	slide1	B4	M28	826	1.543834	6.3391857
293T	untreated	slide1	B4	M2	1179	1.5493367	6.5679293
293T	untreated	slide1	B4	M1	914	0.56494457	6.7472076
786O	ALY kd8	slide1	A2	M23	25	2.7984893	-1.7721219
293T	untreated	slide1	B4	M41	726	2.5937984	5.984417
786O	SART1 kd4	slide1	B2	M4	66	3.320414	-4.2347083
293T	untreated	slide1	B4	M15	1182	-0.6250994	2.4825943
786O	ALY kd5	slide1	B1	M32	55	2.4107368	-2.6661713
293T	untreated	slide1	B4	M51	782	-0.39239722	2.1229825
293T	untreated	slide1	B4	M21	901	0.4406205	5.441751
293T	untreated	slide1	B4	M4	1128	0.23179482	1.1088402
293T	untreated	slide1	B4	M7	538	-2.9877298	5.002555
293T	untreated	slide1	B4	M12	1115	1.0134251	6.356063
293T	untreated	slide1	B4	M11	1143	2.6659925	2.4787612
293T	untreated	slide1	B4	M30	949	1.3179063	4.925962
293T	untreated	slide1	B4	M9	856	0.6324728	10.440385
293T	untreated	slide1	B4	M24	1149	-0.9023833	6.189224
293T	untreated	slide1	B4	M54	712	-2.0247524	6.0177646
293T	untreated	slide1	B4	M18	1210	-1.7505442	5.693542
293T	untreated	slide1	B4	M2	1179	-0.6300192	3.134051
293T	untreated	slide1	B4	M26	1052	-2.264679	3.2067473
293T	untreated	slide1	B4	M16	1079	2.3525681	5.562918
293T	untreated	slide1	B4	M26	1052	-1.041673	6.304864
293T	untreated	slide1	B4	M6	1016	0.35703173	1.8523164
293T	untreated	slide1	B4	M29	765	-1.6097383	4.742238
293T	untreated	slide1	B4	M43	516	0.17921771	5.773958
293T	untreated	slide1	B4	M1	914	-1.9927951	2.9371507
293T	untreated	slide1	B4	M2	1179	0.7083462	5.6543097
293T	untreated	slide1	B4	M22	1082	3.0952787	3.2005546
786O	SART1 kd4	slide1	B2	M19	51	3.1582553	-3.5628245
293T	untreated	slide1	B4	M54	712	-1.7587298	1.1606033
293T	untreated	slide1	B4	M41	726	3.3071318	2.2499032
293T	untreated	slide1	B4	M18	1210	-0.9680322	6.9946585
786O	SART1 kd6	slide1	A3	M4	49	3.3002374	-3.0395937
293T	untreated	slide1	B4	M63	1008	3.2783022	2.9465048
293T	untreated	slide1	B4	M23	1212	1.4532983	11.510842
293T	untreated	slide1	B4	M63	1008	2.342202	3.0317307
293T	untreated	slide1	B4	M18	1210	-2.2930264	5.444171
293T	untreated	slide1	B4	M11	1143	-0.07261743	7.040673
293T	untreated	slide1	B4	M41	726	0.4456101	2.9155252
293T	untreated	slide1	B4	M9	856	-2.582079	6.1562347
786O	SART1 kd6	slide1	A3	M27	142	2.6306655	-2.1771085
293T	untreated	slide1	B4	M26	1052	-1.8184774	5.038216
293T	untreated	slide1	B4	M17	1277	-1.8443348	5.646171
293T	untreated	slide1	B4	M50	825	-0.74218196	6.8393097
293T	untreated	slide1	B4	M30	949	1.7416611	4.37023
293T	untreated	slide1	B4	M34	1097	-2.278049	3.5143378
293T	untreated	slide1	B4	M3	1245	2.6783586	3.26096
786O	SART1 kd4	slide1	B2	M34	97	2.4166772	-2.8157191
293T	untreated	slide1	B4	M19	1151	-1.3720918	4.7611094
293T	untreated	slide1	B4	M42	637	-0.60219073	4.247605
293T	untreated	slide1	B4	M32	1095	-2.53242	3.2085009
293T	untreated	slide1	B4	M54	712	-0.24641627	0.7890687
293T	untreated	slide1	B4	M26	1052	0.048454612	5.700923
293T	untreated	slide1	B4	M12	1115	-0.7030038	6.174565
293T	untreated	slide1	B4	M31	1077	-1.4051309	2.814187
293T	untreated	slide1	B4	M13	1100	-0.48327586	6.7251534
293T	untreated	slide1	B4	M53	529	1.7469653	5.6562653
293T	untreated	slide1	B4	M49	889	-0.0761954	3.114671
293T	untreated	slide1	B4	M16	1079	3.124228	2.1987374
293T	untreated	slide1	B4	M17	1277	2.356516	6.315795
293T	untreated	slide1	B4	M3	1245	-2.0415838	5.31495
786O	FIBP kd6	slide1	B3	M28	178	2.8877816	-1.2466503
293T	untreated	slide1	B4	M17	1277	2.1394727	1.7270286
293T	untreated	slide1	B4	M28	826	0.2760869	0.99474484
293T	untreated	slide1	B4	M43	516	-0.26667964	1.5563159
293T	untreated	slide1	B4	M51	782	2.280408	4.5683775
293T	untreated	slide1	B4	M23	1212	-0.12642558	1.6774029
293T	untreated	slide1	B4	M23	1212	-1.5434293	5.3381963
786O	SART1 kd4	slide1	B2	M16	46	2.6823194	-4.543704
293T	untreated	slide1	B4	M12	1115	-2.084206	5.9961405
293T	untreated	slide1	B4	M14	1028	-1.2250755	5.9962606
786O	ALY kd5	slide1	B1	M28	54	2.6245334	-2.3356025
293T	untreated	slide1	B4	M37	619	-0.77532023	3.8926857
293T	untreated	slide1	B4	M2	1179	-0.5726321	5.2603326
293T	untreated	slide1	B4	M48	968	0.15022025	6.0772896
293T	untreated	slide1	B4	M54	712	0.13007978	4.963469
293T	untreated	slide1	B4	M26	1052	2.5951526	2.1613278
293T	untreated	slide1	B4	M55	433	1.9622258	2.1365933
786O	FIBP kd7	slide1	A4	M43	73	3.3104367	-1.2759175
293T	untreated	slide1	B4	M9	856	1.0391365	6.610748
293T	untreated	slide1	B4	M50	825	-2.4753819	6.0170393
293T	untreated	slide1	B4	M26	1052	0.32525533	2.816765
293T	untreated	slide1	B4	M25	1326	0.14052422	1.5728575
293T	untreated	slide1	B4	M18	1210	-1.9099815	1.9857441
293T	untreated	slide1	B4	M40	1126	3.4991848	2.8395815
293T	untreated	slide1	B4	M12	1115	1.7793803	5.096971
293T	untreated	slide1	B4	M48	968	2.951879	5.2909155
293T	untreated	slide1	B4	M21	901	0.012639879	2.035463
786O	ALY kd8	slide1	A2	M3	54	2.5696511	-3.7503498
