Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide2	B4	M15	1038	-2.9513414	4.61171
293T	untreated	slide2	B4	M34	548	-1.1650184	7.8052697
293T	untreated	slide2	B4	M37	545	-2.5273416	4.5730295
786O	SARNP kd3	slide2	B2	M62	38	4.4372997	6.0054293
786O	TMEM259 kd6	slide2	A4	M29	146	4.1008663	5.8819757
293T	untreated	slide2	B4	M23	834	-1.8958217	2.8129003
293T	untreated	slide2	B4	M39	595	-3.6183147	4.731896
293T	untreated	slide2	B4	M11	809	-1.1770728	4.1844354
293T	untreated	slide2	B4	M11	809	1.6468238	12.604227
786O	DDX39A kd4	slide2	A2	M35	39	5.1151543	4.869898
293T	untreated	slide2	B4	M62	487	-0.3821312	7.127529
293T	untreated	slide2	B4	M64	580	1.6497408	5.852611
293T	untreated	slide2	B4	M62	487	-1.5450982	4.4157825
293T	untreated	slide2	B4	M8	839	-0.9648653	6.4803553
293T	untreated	slide2	B4	M40	761	-2.340933	5.9274178
293T	untreated	slide2	B4	M41	1003	-3.2796035	4.4900475
293T	untreated	slide2	B4	M28	689	-1.7629786	7.5456343
786O	TMEM259 kd6	slide2	A4	M20	211	3.201016	4.8239474
293T	untreated	slide2	B4	M11	809	-0.9740993	2.2485423
293T	untreated	slide2	B4	M8	839	-0.03445951	3.108923
293T	untreated	slide2	B4	M28	689	-2.9619744	4.433791
293T	untreated	slide2	B4	M37	545	-2.8295586	6.0565996
293T	untreated	slide2	B4	M20	873	-2.3083727	6.707209
293T	untreated	slide2	B4	M11	809	1.2425101	4.2981753
293T	untreated	slide2	B4	M52	302	-1.3507627	2.5305645
786O	SARNP kd3	slide2	B2	M19	149	4.440409	5.965535
293T	untreated	slide2	B4	M19	597	-1.4856155	3.8800962
293T	untreated	slide2	B4	M21	850	-0.685479	6.6149735
293T	untreated	slide2	B4	M21	850	-2.326329	5.257344
293T	untreated	slide2	B4	M7	788	-0.87504363	5.4284434
293T	untreated	slide2	B4	M14	862	1.7660801	4.634309
293T	untreated	slide2	B4	M9	726	-1.608806	4.875979
293T	untreated	slide2	B4	M47	504	-2.9718008	5.7161894
786O	TMEM259 kd6	slide2	A4	M28	159	-1.4260086	2.9724488
786O	TMEM259 kd5	slide2	B3	M53	82	3.2587748	6.580745
293T	untreated	slide2	B4	M4	882	-2.6657112	3.5461166
293T	untreated	slide2	B4	M30	750	1.4550315	4.456051
293T	untreated	slide2	B4	M56	939	-3.0654614	6.4866786
293T	untreated	slide2	B4	M27	630	-3.8076606	4.3442216
293T	untreated	slide2	B4	M25	876	1.9578224	12.159505
786O	TMEM259 kd6	slide2	A4	M29	146	-1.6728182	6.303911
786O	SARNP kd9	slide2	A3	M2	32	2.9487379	6.5674787
786O	DDX39A kd1	slide2	B1	M32	35	4.981908	6.8268213
293T	untreated	slide2	B4	M56	939	-1.7408419	2.6043427
293T	untreated	slide2	B4	M46	446	0.18073249	5.182392
786O	NTC	slide2	A1	M53	36	4.2499557	6.709466
293T	untreated	slide2	B4	M46	446	-2.7459989	4.9303613
293T	untreated	slide2	B4	M45	349	2.345882	12.5279455
293T	untreated	slide2	B4	M2	933	-0.6614111	6.139004
293T	untreated	slide2	B4	M39	595	-1.3909315	7.435183
293T	untreated	slide2	B4	M35	515	-1.5315278	5.2510443
786O	DDX39A kd4	slide2	A2	M28	39	5.630035	5.6173697
786O	DDX39A kd4	slide2	A2	M9	69	5.560108	5.5921793
293T	untreated	slide2	B4	M12	745	-0.8682874	2.4408777
293T	untreated	slide2	B4	M56	939	0.6447208	7.4088225
786O	DDX39A kd4	slide2	A2	M36	42	4.8413453	6.2673445
293T	untreated	slide2	B4	M2	933	-0.7472277	7.09135
786O	NTC	slide2	A1	M37	48	5.4263287	4.8921466
293T	untreated	slide2	B4	M3	982	-0.64379257	7.549505
293T	untreated	slide2	B4	M21	850	-1.802284	5.8276563
786O	SARNP kd3	slide2	B2	M36	93	3.2802663	4.795569
293T	untreated	slide2	B4	M14	862	-1.6211078	4.0047
293T	untreated	slide2	B4	M52	302	-0.034584254	3.4470637
293T	untreated	slide2	B4	M36	349	-0.594391	7.8350782
786O	TMEM259 kd5	slide2	B3	M15	32	4.3876424	4.5190063
293T	untreated	slide2	B4	M41	1003	-0.3486627	2.4320624
293T	untreated	slide2	B4	M47	504	0.27194834	7.4429765
786O	DDX39A kd1	slide2	B1	M21	160	5.0630813	4.552034
786O	SARNP kd3	slide2	B2	M31	26	0.09103013	5.107843
786O	NTC	slide2	A1	M33	66	5.2803445	6.001663
786O	TMEM259 kd5	slide2	B3	M14	92	4.756685	6.8244557
293T	untreated	slide2	B4	M58	263	-1.9849856	5.696438
293T	untreated	slide2	B4	M6	647	-1.1574614	2.3889
293T	untreated	slide2	B4	M61	256	-2.3893213	6.893218
293T	untreated	slide2	B4	M29	608	0.5539096	2.1859806
786O	SARNP kd3	slide2	B2	M30	220	4.1288724	6.5482907
293T	untreated	slide2	B4	M22	641	-2.4429874	4.7996616
293T	untreated	slide2	B4	M25	876	-0.69480145	8.101291
293T	untreated	slide2	B4	M29	608	0.20634095	7.8326187
293T	untreated	slide2	B4	M53	245	0.43485042	7.1213984
293T	untreated	slide2	B4	M39	595	-2.6336946	4.829621
786O	TMEM259 kd5	slide2	B3	M43	111	3.7947521	4.446077
786O	DDX39A kd1	slide2	B1	M16	38	7.020189	4.7248173
786O	DDX39A kd1	slide2	B1	M20	117	3.7276185	4.4697943
293T	untreated	slide2	B4	M14	862	-0.5380316	8.288123
293T	untreated	slide2	B4	M25	876	1.6710148	5.850673
293T	untreated	slide2	B4	M63	463	0.56884944	2.6770682
293T	untreated	slide2	B4	M13	873	-1.9163128	2.764233
293T	untreated	slide2	B4	M9	726	-0.086449675	3.0459394
293T	untreated	slide2	B4	M38	590	0.97816694	3.3274724
293T	untreated	slide2	B4	M12	745	-2.7162454	4.1364017
293T	untreated	slide2	B4	M24	799	-2.9685783	6.6642613
293T	untreated	slide2	B4	M16	1077	1.7423285	5.9595804
786O	NTC	slide2	A1	M48	79	5.2282534	4.618927
293T	untreated	slide2	B4	M28	689	1.0382248	12.466651
293T	untreated	slide2	B4	M48	510	1.0041554	12.353739
293T	untreated	slide2	B4	M52	302	0.5847571	5.8883367
786O	TMEM259 kd5	slide2	B3	M42	68	3.1956565	4.441011
293T	untreated	slide2	B4	M33	465	-1.0874035	2.103553
786O	TMEM259 kd5	slide2	B3	M1	110	5.0655065	5.1770725
293T	untreated	slide2	B4	M16	1077	1.3317828	3.4849675
293T	untreated	slide2	B4	M35	515	-2.2770057	6.4206295
293T	untreated	slide2	B4	M40	761	0.40283373	2.1685925
786O	SARNP kd9	slide2	A3	M36	42	4.4623933	5.0844784
293T	untreated	slide2	B4	M38	590	0.93574023	7.4356527
786O	SARNP kd9	slide2	A3	M30	39	4.7809153	7.447483
293T	untreated	slide2	B4	M23	834	1.4691701	6.0547175
786O	TMEM259 kd6	slide2	A4	M19	87	4.062537	5.3935337
786O	NTC	slide2	A1	M46	155	3.4135983	4.816829
293T	untreated	slide2	B4	M42	492	-0.580634	3.5383656
786O	SARNP kd9	slide2	A3	M1	26	5.6144414	6.223926
786O	TMEM259 kd6	slide2	A4	M19	87	4.881637	4.6340165
786O	TMEM259 kd6	slide2	A4	M28	159	3.4622266	6.3319845
786O	DDX39A kd1	slide2	B1	M21	160	3.74429	4.846894
293T	untreated	slide2	B4	M44	450	-0.1001932	3.7200227
293T	untreated	slide2	B4	M27	630	-0.8748105	2.1753416
293T	untreated	slide2	B4	M5	906	-0.620397	7.229945
786O	NTC	slide2	A1	M11	54	6.3481035	5.7368236
293T	untreated	slide2	B4	M44	450	0.58976775	6.2682095
293T	untreated	slide2	B4	M35	515	-0.21982326	3.518139
293T	untreated	slide2	B4	M5	906	-1.6390072	2.5026624
786O	DDX39A kd4	slide2	A2	M33	45	6.192598	5.408899
786O	DDX39A kd4	slide2	A2	M3	45	4.591418	6.7416577
786O	TMEM259 kd5	slide2	B3	M29	133	4.059023	6.2678223
293T	untreated	slide2	B4	M10	775	1.0894653	6.496391
293T	untreated	slide2	B4	M6	647	0.5062011	6.3210125
786O	SARNP kd9	slide2	A3	M10	38	5.857324	5.373713
293T	untreated	slide2	B4	M31	584	-0.86138886	7.547287
293T	untreated	slide2	B4	M1	955	-1.7459363	2.4665349
293T	untreated	slide2	B4	M30	750	-2.0981257	7.164976
293T	untreated	slide2	B4	M46	446	0.9720049	7.4714384
293T	untreated	slide2	B4	M48	510	1.6695137	4.3763714
293T	untreated	slide2	B4	M43	443	-1.6921804	5.2259398
786O	SARNP kd3	slide2	B2	M26	109	3.508815	5.7687335
293T	untreated	slide2	B4	M8	839	0.060199454	2.3912172
293T	untreated	slide2	B4	M32	621	-0.5634406	2.7693102
293T	untreated	slide2	B4	M48	510	-2.9292123	5.1361656
293T	untreated	slide2	B4	M3	982	-2.160228	7.0474296
786O	NTC	slide2	A1	M40	58	3.009376	12.219108
786O	TMEM259 kd5	slide2	B3	M15	32	6.4825187	4.856896
293T	untreated	slide2	B4	M9	726	1.4993073	6.0286484
293T	untreated	slide2	B4	M43	443	-1.3320432	2.7458735
293T	untreated	slide2	B4	M24	799	0.5150899	7.5862656
786O	SARNP kd3	slide2	B2	M30	220	2.9806182	5.735504
293T	untreated	slide2	B4	M3	982	-0.93369555	7.565812
293T	untreated	slide2	B4	M31	584	-1.5497642	4.993811
293T	untreated	slide2	B4	M13	873	0.021437647	8.072519
293T	untreated	slide2	B4	M19	597	-0.0787142	3.8950298
786O	NTC	slide2	A1	M48	79	5.169175	5.7590065
786O	TMEM259 kd5	slide2	B3	M22	70	2.9771805	4.8810925
293T	untreated	slide2	B4	M28	689	0.6830507	2.1860392
786O	TMEM259 kd6	slide2	A4	M29	146	5.889866	5.1455154
293T	untreated	slide2	B4	M10	775	-1.174637	7.186731
293T	untreated	slide2	B4	M12	745	-0.7840992	4.3682313
786O	TMEM259 kd5	slide2	B3	M35	119	5.2073283	4.5724907
293T	untreated	slide2	B4	M57	130	5.4590745	4.626271
293T	untreated	slide2	B4	M62	487	-2.490406	5.716434
786O	TMEM259 kd6	slide2	A4	M33	15	6.5142612	5.3857303
293T	untreated	slide2	B4	M43	443	-2.5252397	4.2367125
786O	TMEM259 kd5	slide2	B3	M36	173	2.9099195	6.3849044
293T	untreated	slide2	B4	M47	504	-0.26931626	4.5739093
293T	untreated	slide2	B4	M11	809	0.691809	6.248935
786O	NTC	slide2	A1	M10	95	4.4420595	4.3190403
293T	untreated	slide2	B4	M64	580	-3.3631132	4.516915
293T	untreated	slide2	B4	M9	726	-1.7319393	4.7117186
786O	TMEM259 kd6	slide2	A4	M9	61	4.2014737	4.9763327
293T	untreated	slide2	B4	M4	882	-0.49910283	6.8875065
786O	DDX39A kd1	slide2	B1	M48	35	4.023172	6.3417616
293T	untreated	slide2	B4	M8	839	-1.9605485	3.4626262
293T	untreated	slide2	B4	M51	447	-1.0586308	3.068734
293T	untreated	slide2	B4	M48	510	0.8600842	3.313981
293T	untreated	slide2	B4	M58	263	0.13518313	2.882214
293T	untreated	slide2	B4	M31	584	-0.2596997	7.6289396
786O	SARNP kd3	slide2	B2	M46	33	4.6089306	5.558212
293T	untreated	slide2	B4	M21	850	2.1433933	12.363728
293T	untreated	slide2	B4	M36	349	-1.0784262	3.3919156
293T	untreated	slide2	B4	M28	689	1.5227747	3.3480554
293T	untreated	slide2	B4	M37	545	-0.8299558	2.2373157
293T	untreated	slide2	B4	M20	873	1.6091942	4.30152
293T	untreated	slide2	B4	M21	850	-0.9298947	4.00355
786O	SARNP kd9	slide2	A3	M8	49	6.563331	5.107483
293T	untreated	slide2	B4	M31	584	-3.092055	5.907604
293T	untreated	slide2	B4	M9	726	0.13576443	2.8151927
786O	DDX39A kd1	slide2	B1	M32	35	7.0705066	4.735308
293T	untreated	slide2	B4	M40	761	-1.9676784	5.8227053
786O	TMEM259 kd5	slide2	B3	M44	145	4.1043787	7.2725368
786O	DDX39A kd4	slide2	A2	M24	77	5.980242	5.006813
293T	untreated	slide2	B4	M31	584	-1.2377259	5.8305483
293T	untreated	slide2	B4	M4	882	-0.61979836	6.6795382
786O	SARNP kd3	slide2	B2	M27	167	5.0690517	5.5852165
293T	untreated	slide2	B4	M30	750	0.48459786	10.78968
293T	untreated	slide2	B4	M8	839	1.0667192	6.480465
786O	DDX39A kd1	slide2	B1	M44	69	4.293176	5.04681
293T	untreated	slide2	B4	M20	873	1.5755105	5.7920785
293T	untreated	slide2	B4	M27	630	0.4707878	3.031143
786O	NTC	slide2	A1	M35	67	3.3577616	6.326678
293T	untreated	slide2	B4	M27	630	-0.51185584	3.0924041
786O	NTC	slide2	A1	M42	49	3.9008033	4.698231
786O	DDX39A kd1	slide2	B1	M28	167	4.525864	6.6872983
786O	SARNP kd3	slide2	B2	M22	194	4.043984	6.743206
293T	untreated	slide2	B4	M29	608	-1.22458	6.2556705
786O	TMEM259 kd5	slide2	B3	M38	151	4.0084066	5.6736827
293T	untreated	slide2	B4	M2	933	-2.5585523	4.033629
293T	untreated	slide2	B4	M20	873	-2.6987128	5.1446595
293T	untreated	slide2	B4	M41	1003	-1.6346309	5.393356
786O	SARNP kd3	slide2	B2	M37	120	4.5815835	4.683102
786O	NTC	slide2	A1	M6	128	4.5164213	5.630494
293T	untreated	slide2	B4	M55	362	-0.747967	3.194228
293T	untreated	slide2	B4	M12	745	1.7403256	4.619016
293T	untreated	slide2	B4	M13	873	-0.8550677	2.7560174
293T	untreated	slide2	B4	M14	862	-0.4501102	2.9686518
293T	untreated	slide2	B4	M56	939	-2.295925	4.6495004
293T	untreated	slide2	B4	M8	839	-2.3142722	6.0635953
786O	TMEM259 kd6	slide2	A4	M31	152	3.4080172	6.457933
293T	untreated	slide2	B4	M10	775	-0.42956793	2.195904
786O	TMEM259 kd6	slide2	A4	M31	152	4.643547	4.5146747
293T	untreated	slide2	B4	M16	1077	-2.918339	6.2818727
786O	NTC	slide2	A1	M44	111	3.459534	5.9297957
293T	untreated	slide2	B4	M5	906	-2.9299698	6.2327194
786O	DDX39A kd1	slide2	B1	M20	117	3.4748507	6.2512665
293T	untreated	slide2	B4	M11	809	-1.1375808	4.787243
786O	TMEM259 kd5	slide2	B3	M53	82	4.4761214	6.927509
293T	untreated	slide2	B4	M2	933	-1.1224637	2.2661598
293T	untreated	slide2	B4	M38	590	0.24869628	7.1506686
786O	TMEM259 kd5	slide2	B3	M18	62	4.2002406	7.3932776
293T	untreated	slide2	B4	M49	492	-1.6546103	1.9313682
293T	untreated	slide2	B4	M15	1038	-0.9911593	8.176921
786O	DDX39A kd4	slide2	A2	M15	48	4.924536	7.290755
293T	untreated	slide2	B4	M62	487	-0.5329638	2.4550025
786O	SARNP kd9	slide2	A3	M64	27	6.8860326	5.2912855
293T	untreated	slide2	B4	M35	515	-3.617145	5.391342
293T	untreated	slide2	B4	M21	850	-1.7017663	6.291236
786O	SARNP kd3	slide2	B2	M26	109	3.8871202	7.320163
293T	untreated	slide2	B4	M41	1003	-2.8310869	2.8291147
293T	untreated	slide2	B4	M15	1038	0.65645	8.020751
293T	untreated	slide2	B4	M28	689	-2.7606146	5.1780367
786O	DDX39A kd4	slide2	A2	M34	34	5.155252	6.2268248
786O	TMEM259 kd6	slide2	A4	M20	211	-2.525321	5.51638
786O	TMEM259 kd5	slide2	B3	M1	110	5.212972	5.468518
786O	DDX39A kd4	slide2	A2	M27	54	5.8125854	5.2915926
293T	untreated	slide2	B4	M10	775	1.033404	12.350453
293T	untreated	slide2	B4	M37	545	1.488798	12.5420475
786O	TMEM259 kd5	slide2	B3	M35	119	4.0467005	6.8641286
786O	DDX39A kd4	slide2	A2	M36	42	9.860232	-1.2174882
293T	untreated	slide2	B4	M3	982	-0.057515897	6.162936
293T	untreated	slide2	B4	M4	882	-0.10071597	3.6571968
293T	untreated	slide2	B4	M58	263	-0.47731596	5.8466907
293T	untreated	slide2	B4	M10	775	0.6505437	11.271205
293T	untreated	slide2	B4	M51	447	0.8822902	3.4134617
293T	untreated	slide2	B4	M34	548	-2.1278014	6.6348095
786O	SARNP kd3	slide2	B2	M62	38	4.053383	5.0962553
293T	untreated	slide2	B4	M11	809	-0.940128	3.1080866
293T	untreated	slide2	B4	M27	630	1.5773547	7.0229635
293T	untreated	slide2	B4	M32	621	0.7484266	7.2756577
786O	NTC	slide2	A1	M45	134	3.7330618	6.2996397
293T	untreated	slide2	B4	M31	584	-3.3677802	4.5854716
293T	untreated	slide2	B4	M27	630	-1.6810734	5.0842133
293T	untreated	slide2	B4	M9	726	-1.6386822	5.4011536
293T	untreated	slide2	B4	M41	1003	-0.33775485	7.0238004
293T	untreated	slide2	B4	M11	809	0.28164813	3.199783
293T	untreated	slide2	B4	M15	1038	-2.704214	6.3757095
786O	TMEM259 kd5	slide2	B3	M13	71	-1.9409264	5.549756
293T	untreated	slide2	B4	M52	302	1.6870536	5.8144736
293T	untreated	slide2	B4	M34	548	-0.64472824	6.835295
293T	untreated	slide2	B4	M29	608	-1.9733043	7.1988196
786O	TMEM259 kd5	slide2	B3	M28	153	4.9053197	5.2249227
293T	untreated	slide2	B4	M12	745	-2.031968	6.7076116
293T	untreated	slide2	B4	M21	850	-0.46307737	3.246528
293T	untreated	slide2	B4	M19	597	0.4144803	3.9120798
293T	untreated	slide2	B4	M23	834	-1.9424769	4.092179
293T	untreated	slide2	B4	M11	809	1.8452717	4.4689035
786O	DDX39A kd4	slide2	A2	M43	64	5.727454	4.7028003
293T	untreated	slide2	B4	M40	761	-2.2315228	5.567909
786O	TMEM259 kd6	slide2	A4	M28	159	3.1876504	4.777567
786O	NTC	slide2	A1	M45	134	4.1253805	5.991816
293T	untreated	slide2	B4	M24	799	-1.7028618	2.837889
786O	TMEM259 kd6	slide2	A4	M20	211	-2.443099	2.7617526
293T	untreated	slide2	B4	M10	775	-2.2858112	4.0079546
293T	untreated	slide2	B4	M7	788	-2.4627779	4.5436983
786O	NTC	slide2	A1	M42	49	3.3391485	4.9959574
293T	untreated	slide2	B4	M36	349	0.2636849	7.6734776
293T	untreated	slide2	B4	M6	647	-1.8832203	6.3480253
786O	NTC	slide2	A1	M35	67	4.6871123	4.374703
293T	untreated	slide2	B4	M15	1038	1.160935	12.367795
786O	TMEM259 kd6	slide2	A4	M30	145	-1.0860562	7.415652
293T	untreated	slide2	B4	M53	245	-0.69256335	5.115072
293T	untreated	slide2	B4	M62	487	-0.7679867	2.5839975
786O	SARNP kd3	slide2	B2	M62	38	6.169316	4.2897396
293T	untreated	slide2	B4	M50	460	-1.2397108	2.6639652
293T	untreated	slide2	B4	M27	630	-1.3596184	4.0967464
293T	untreated	slide2	B4	M2	933	-1.5340898	3.1506147
293T	untreated	slide2	B4	M2	933	0.19851507	6.136426
293T	untreated	slide2	B4	M13	873	-2.6499498	2.6164782
293T	untreated	slide2	B4	M12	745	0.351358	7.6000457
293T	untreated	slide2	B4	M13	873	-3.1931758	4.508715
786O	TMEM259 kd6	slide2	A4	M34	48	4.003273	4.0928473
293T	untreated	slide2	B4	M26	833	-1.5575058	5.076807
293T	untreated	slide2	B4	M51	447	1.1473427	4.8041067
293T	untreated	slide2	B4	M13	873	0.9938341	7.3466725
293T	untreated	slide2	B4	M64	580	-2.3168502	4.2695885
293T	untreated	slide2	B4	M38	590	-1.4039619	7.904113
293T	untreated	slide2	B4	M26	833	-2.5650444	6.125655
293T	untreated	slide2	B4	M32	621	-0.9209223	3.1211054
293T	untreated	slide2	B4	M64	580	-3.1097891	5.2960243
293T	untreated	slide2	B4	M29	608	-2.6778097	4.5997376
293T	untreated	slide2	B4	M1	955	0.3755742	3.4034956
293T	untreated	slide2	B4	M43	443	-2.2766047	3.0657125
293T	untreated	slide2	B4	M4	882	-2.2385652	5.449976
293T	untreated	slide2	B4	M29	608	-0.08692814	6.1108274
786O	DDX39A kd1	slide2	B1	M49	25	6.6860642	4.7002726
293T	untreated	slide2	B4	M13	873	-0.63675284	7.4198394
786O	NTC	slide2	A1	M46	155	2.8828173	6.5188847
786O	SARNP kd3	slide2	B2	M28	179	3.597031	5.2444324
293T	untreated	slide2	B4	M3	982	0.5029765	6.6067247
293T	untreated	slide2	B4	M2	933	-1.6346209	6.6320715
293T	untreated	slide2	B4	M53	245	-0.62782836	4.113097
786O	TMEM259 kd5	slide2	B3	M38	151	3.7829936	7.0309415
786O	TMEM259 kd6	slide2	A4	M35	70	1.508879	6.2212043
293T	untreated	slide2	B4	M13	873	-0.5543702	3.5977666
293T	untreated	slide2	B4	M22	641	-3.1120715	4.5895877
293T	untreated	slide2	B4	M23	834	-3.7125013	4.4732046
293T	untreated	slide2	B4	M6	647	0.98658824	4.5719013
786O	NTC	slide2	A1	M53	36	4.870199	4.6464887
293T	untreated	slide2	B4	M54	346	0.49345678	7.4699335
786O	TMEM259 kd5	slide2	B3	M20	199	1.6760786	5.5679355
293T	untreated	slide2	B4	M43	443	-2.1777148	4.7545166
293T	untreated	slide2	B4	M53	245	-2.105896	2.8632576
786O	TMEM259 kd5	slide2	B3	M18	62	4.7149296	6.685831
786O	SARNP kd3	slide2	B2	M28	179	3.630484	4.8240833
293T	untreated	slide2	B4	M11	809	-0.593432	3.1491156
293T	untreated	slide2	B4	M8	839	-2.8308194	4.8629646
293T	untreated	slide2	B4	M5	906	0.051915806	2.5171106
786O	NTC	slide2	A1	M45	134	3.572089	6.3808575
786O	DDX39A kd4	slide2	A2	M15	48	5.2852054	6.348713
293T	untreated	slide2	B4	M26	833	0.93574893	11.927169
293T	untreated	slide2	B4	M27	630	-0.2554084	3.4415014
293T	untreated	slide2	B4	M61	256	1.8273494	4.5289574
786O	DDX39A kd1	slide2	B1	M5	35	4.408303	5.9922347
293T	untreated	slide2	B4	M8	839	-2.8988013	3.5798166
293T	untreated	slide2	B4	M12	745	1.7056142	3.86646
293T	untreated	slide2	B4	M50	460	-0.7016276	6.0408244
786O	NTC	slide2	A1	M14	56	3.4855833	5.2723904
293T	untreated	slide2	B4	M15	1038	-3.342186	3.7058637
293T	untreated	slide2	B4	M10	775	-2.6503901	3.4581234
786O	NTC	slide2	A1	M6	128	3.257306	5.304651
293T	untreated	slide2	B4	M50	460	-1.0622048	2.7732103
293T	untreated	slide2	B4	M44	450	-0.12058608	3.2895336
293T	untreated	slide2	B4	M31	584	-0.058575425	7.1972704
293T	untreated	slide2	B4	M59	169	-1.8519793	2.5674562
293T	untreated	slide2	B4	M37	545	1.61623	12.427417
293T	untreated	slide2	B4	M35	515	0.66118157	8.000087
786O	TMEM259 kd5	slide2	B3	M27	159	3.872518	4.3930893
293T	untreated	slide2	B4	M40	761	-0.89504445	6.6815076
293T	untreated	slide2	B4	M64	580	-1.5036148	4.820891
786O	TMEM259 kd5	slide2	B3	M36	173	4.5986705	6.765697
293T	untreated	slide2	B4	M15	1038	-1.2946955	7.101903
786O	NTC	slide2	A1	M10	95	3.9369678	4.502591
293T	untreated	slide2	B4	M6	647	-1.1585534	5.6417727
293T	untreated	slide2	B4	M62	487	1.7786888	5.5027337
293T	untreated	slide2	B4	M29	608	-0.6180196	6.639581
293T	untreated	slide2	B4	M5	906	-0.7946912	2.6059663
293T	untreated	slide2	B4	M4	882	-2.913131	5.2516565
786O	TMEM259 kd6	slide2	A4	M32	44	4.73564	5.67518
293T	untreated	slide2	B4	M37	545	1.5421184	5.1136775
293T	untreated	slide2	B4	M27	630	-2.5107298	3.0359342
293T	untreated	slide2	B4	M5	906	-0.9290194	3.1367044
293T	untreated	slide2	B4	M51	447	-1.576161	4.864842
293T	untreated	slide2	B4	M5	906	-3.3348596	5.0679445
293T	untreated	slide2	B4	M1	955	-2.0909235	3.4053974
786O	DDX39A kd4	slide2	A2	M34	34	4.514304	4.537844
786O	TMEM259 kd5	slide2	B3	M14	92	4.732755	5.6112404
293T	untreated	slide2	B4	M35	515	0.86666334	3.608151
293T	untreated	slide2	B4	M52	302	-1.5860443	6.3657246
293T	untreated	slide2	B4	M5	906	-2.4872994	2.7908757
293T	untreated	slide2	B4	M13	873	-1.968675	5.3539667
293T	untreated	slide2	B4	M32	621	0.5000843	2.514806
293T	untreated	slide2	B4	M2	933	-2.0945754	2.4540973
786O	TMEM259 kd5	slide2	B3	M27	159	5.1092772	4.9884596
786O	TMEM259 kd6	slide2	A4	M24	89	0.7214536	4.739843
293T	untreated	slide2	B4	M20	873	1.6985153	4.7658176
786O	SARNP kd9	slide2	A3	M40	38	4.773117	5.564356
786O	TMEM259 kd5	slide2	B3	M38	151	2.2598767	4.6112766
786O	DDX39A kd1	slide2	B1	M13	36	0.46615547	4.986415
293T	untreated	slide2	B4	M23	834	0.8269306	2.5894186
293T	untreated	slide2	B4	M20	873	-1.4763107	5.0681834
293T	untreated	slide2	B4	M25	876	-2.3244214	2.510982
293T	untreated	slide2	B4	M8	839	1.327534	4.2649164
293T	untreated	slide2	B4	M12	745	-2.894284	5.4999666
293T	untreated	slide2	B4	M39	595	-2.4111125	6.4617896
293T	untreated	slide2	B4	M13	873	1.0453058	7.1716776
293T	untreated	slide2	B4	M13	873	-2.4151604	3.6128805
293T	untreated	slide2	B4	M8	839	1.2369423	3.8008382
293T	untreated	slide2	B4	M34	548	-1.4899259	5.053091
786O	DDX39A kd4	slide2	A2	M33	45	3.9847739	6.5388656
786O	TMEM259 kd5	slide2	B3	M14	92	3.7675557	6.7497206
786O	TMEM259 kd6	slide2	A4	M31	152	2.957007	4.8399553
293T	untreated	slide2	B4	M41	1003	-1.7108382	5.7769
293T	untreated	slide2	B4	M4	882	-1.7136588	2.7785819
786O	TMEM259 kd5	slide2	B3	M43	111	4.288874	4.8723197
293T	untreated	slide2	B4	M16	1077	-1.2876822	2.9515412
293T	untreated	slide2	B4	M13	873	-0.69101804	2.4199216
293T	untreated	slide2	B4	M51	447	0.13470145	3.552537
293T	untreated	slide2	B4	M32	621	0.6417846	3.2718868
293T	untreated	slide2	B4	M35	515	-2.2799323	6.3389206
293T	untreated	slide2	B4	M24	799	-1.9924959	2.3765025
293T	untreated	slide2	B4	M26	833	-0.27776992	7.546997
293T	untreated	slide2	B4	M56	939	-0.9058267	2.2178996
786O	NTC	slide2	A1	M43	111	3.455716	4.4122367
786O	DDX39A kd1	slide2	B1	M37	114	3.069497	5.488436
293T	untreated	slide2	B4	M32	621	-0.76956946	6.68486
293T	untreated	slide2	B4	M30	750	-0.64099085	6.846316
293T	untreated	slide2	B4	M42	492	-2.4384167	5.7449837
786O	TMEM259 kd5	slide2	B3	M15	32	3.3757641	4.616144
293T	untreated	slide2	B4	M15	1038	1.7823174	4.2009907
786O	DDX39A kd1	slide2	B1	M22	201	3.2234669	6.159644
293T	untreated	slide2	B4	M1	955	-2.438445	6.379961
786O	DDX39A kd1	slide2	B1	M21	160	3.6363616	5.4644284
786O	TMEM259 kd6	slide2	A4	M29	146	2.7899606	5.7546744
293T	untreated	slide2	B4	M21	850	-1.2705475	2.339242
293T	untreated	slide2	B4	M38	590	-2.558721	3.5843306
786O	TMEM259 kd6	slide2	A4	M40	57	5.9081492	4.85554
786O	NTC	slide2	A1	M32	45	5.4858456	5.107859
293T	untreated	slide2	B4	M15	1038	0.9112283	7.366727
293T	untreated	slide2	B4	M9	726	-1.0450208	6.81608
293T	untreated	slide2	B4	M56	939	-3.6174705	4.105996
293T	untreated	slide2	B4	M33	465	-3.1363363	3.6965115
293T	untreated	slide2	B4	M3	982	-1.5231476	4.282694
293T	untreated	slide2	B4	M23	834	1.2431773	12.435837
293T	untreated	slide2	B4	M51	447	-0.7920663	4.1287856
293T	untreated	slide2	B4	M5	906	-2.077637	4.895063
293T	untreated	slide2	B4	M47	504	-0.99406296	3.3792078
